,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,surrenderRank,percentiles,DDSPF16percentiles,NFLpercentiles,play,result
18325,10,72,4,10:10,HON,27,27,AUS,AUS,HON,4,9,AUS,60,41,19,2.1481272,3391.0,70.5703620105912,68.46027591713614,66.45583503948522,"Punt by QB (R), P. of 41 yards.  No return. First Down!",No return
18334,10,72,4,5:52,HON,27,27,AUS,HON,AUS,4,16,HON,53,33,20,0.46763734844158455,7949.0,31.000954944005557,29.89841635984563,19.311202105878913,"Punt by Powers, V. of 53 yards.  Touchback.",Touchback
18381,10,72,5,0:50,HON,27,27,AUS,HON,AUS,4,11,HON,77,42,35,7.84385,1114.0,90.33770292560118,86.58120037262121,90.82334015794092,"Punt by Powers, V. of 42 yards. Returned by Jeeta, E. for 2 yards. First Down!",Returned
18385,10,72,5,0:14,HON,27,27,AUS,AUS,HON,4,9,AUS,63,32,31,16.3027238848,598.0,94.81725844257313,92.05961939404693,96.24890318806669,"Punt by QB (R), P. of 32 yards. Returned by Waters, J. for 1 yards. First Down!",Returned
18340,10,72,4,3:27,HON,27,27,AUS,AUS,HON,4,4,AUS,55,45,10,1.4485540678916509,4359.0,62.16685476169806,60.37794437297609,54.47499268792045,"Punt by QB (R), P. of 45 yards. Returned by Waters, J. for 9 yards. First Down!",Returned
18344,10,72,4,2:15,HON,27,27,AUS,HON,AUS,4,8,HON,80,53,27,4.4926037,1721.0,85.06814827676014,81.16488488666104,84.34849371161158,"Punt by Powers, V. of 53 yards. Returned by Jeeta, E. for 12 yards. First Down!",Returned
18349,10,72,4,1:11,HON,27,27,AUS,AUS,HON,4,11,AUS,63,46,17,2.4674973956000006,2936.0,74.52035766993663,72.35061881737124,71.28911962562152,"Punt by QB (R), P. of 46 yards.  No return. First Down!",No return
18364,10,72,5,6:53,HON,27,27,AUS,AUS,HON,4,13,AUS,78,45,33,5.184741561199999,1564.0,86.43111381196285,82.4823670318946,86.19113775957882,"Punt by QB (R), P. of 45 yards. Returned by Waters, J. for 4 yards. First Down!",Returned
18359,10,72,5,8:37,HON,27,27,AUS,HON,AUS,4,11,HON,59,47,12,0.7457967346076244,6752.0,41.392481986283535,40.2785787162312,30.53158818367944,"Punt by Powers, V. of 47 yards.  No return. First Down!",No return
18178,10,67,4,9:12,BER,18,37,CHI,CHI,BER,4,8,CHI,73,58,15,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Sidekick, S. of 58 yards. Returned by Quinn, A. for 0 yards. First Down!",Returned
18185,10,67,4,6:29,BER,18,37,CHI,BER,CHI,4,9,BER,74,43,31,4.5710274372000015,1705.0,85.21573053216424,81.21811648848866,84.47645510383153,"Punt by Hunt, K. of 43 yards. Returned by Shields (C), T. for -1 yards. First Down!",Returned
18140,10,67,3,10:30,BER,11,14,CHI,CHI,BER,4,9,BER,49,48,1,1.2449963808480011,4539.0,60.71707613508117,59.01166659273389,52.09125475285171,"Punt by Sidekick, S. of 48 yards. Returned by Quinn, A. for 6 yards. First Down!",Returned
18162,10,67,3,2:36,BER,11,30,CHI,BER,CHI,4,6,BER,72,56,16,2.5412954111999997,2867.0,75.11936800069451,72.84744710109568,71.82655747294531,"Punt by Hunt, K. of 56 yards. Returned by Shields (C), T. for 1 yards. First Down!",Returned
18244,10,72,2,13:42,HON,7,14,AUS,AUS,HON,4,1,AUS,80,38,42,1.0,5334.0,54.857192464623665,53.511067737213324,44.95466510675636,"Punt by QB (R), P. of 38 yards. Returned by Waters, J. for -3 yards. First Down!",Returned
18260,10,72,2,6:27,HON,10,14,AUS,AUS,HON,4,15,AUS,55,37,18,0.04787840987383268,11420.0,0.9723066238388749,0.9670407665350663,0.0,"Punt by QB (R), P. of 37 yards.  No return. First Down!",No return
18235,10,72,1,1:32,HON,0,14,AUS,AUS,HON,4,8,AUS,64,38,26,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by QB (R), P. of 38 yards.  No return. First Down!",No return
18230,10,72,1,3:42,HON,0,14,AUS,HON,AUS,4,7,HON,64,42,22,1.2000000000000002,4734.0,59.42790172758052,57.902674887991836,50.996270839426735,"Punt by Powers, V. of 42 yards.  No return. First Down!",No return
18599,10,29,2,10:01,ARI,3,7,COL,ARI,COL,4,11,COL,38,28,10,18.50085464892659,539.0,95.39022484590676,92.76493811826288,96.72236033928048,"Punt by Jay-Jaymison, J. of 28 yards.  No return. First Down!",No return
18604,10,29,2,7:53,ARI,3,7,COL,COL,ARI,4,6,COL,71,62,9,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by Banana, S. of 62 yards.  No return. First Down!",No return
18576,10,29,1,2:41,ARI,3,0,COL,ARI,COL,4,14,ARI,77,46,31,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by Jay-Jaymison, J. of 46 yards. Returned by Purchase, L. for 6 yards. First Down!",Returned
18568,10,29,1,5:26,ARI,3,0,COL,ARI,COL,4,3,ARI,65,56,9,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Jay-Jaymison, J. of 56 yards.  No return. First Down!",No return
18572,10,29,1,4:15,ARI,3,0,COL,COL,ARI,4,6,COL,88,60,28,2.4,3248.0,72.60612900425384,70.38104954974936,69.13022813688212,"Punt by Banana, S. of 60 yards.  No return. First Down!",No return
18561,10,29,1,9:02,ARI,3,0,COL,COL,ARI,4,12,COL,78,63,15,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Banana, S. of 63 yards.  No return. First Down!",No return
18650,10,29,3,6:27,ARI,17,7,COL,COL,ARI,4,12,COL,97,47,50,0.6810034182000001,6846.0,40.57643892699019,39.61318369338597,29.677902895583504,"Punt by Banana, S. of 47 yards.  No return. First Down!",No return
18660,10,29,3,3:00,ARI,17,10,COL,ARI,COL,4,1,ARI,73,56,17,1.0,5334.0,54.857192464623665,53.511067737213324,44.95466510675636,"Punt by Jay-Jaymison, J. of 56 yards.  No return. First Down!",No return
18670,10,29,4,14:01,ARI,17,10,COL,ARI,COL,4,11,ARI,71,63,8,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by Jay-Jaymison, J. of 63 yards.  No return. First Down!",No return
18664,10,29,3,1:58,ARI,17,10,COL,COL,ARI,4,6,COL,80,65,15,3.5477082432,2187.0,81.0226582168591,77.76249833651244,79.6322023983621,"Punt by Banana, S. of 65 yards.  No return. First Down!",No return
18646,10,29,3,7:57,ARI,17,7,COL,ARI,COL,4,9,ARI,57,51,6,0.07913786756005399,11239.0,2.5826894695720113,2.75029942776028,0.0,"Punt by Jay-Jaymison, J. of 51 yards.  No return. First Down!",No return
18642,10,29,3,9:56,ARI,17,7,COL,COL,ARI,4,14,COL,79,51,28,0.6168566784000001,6990.0,39.32633041062592,38.44208845317837,28.385492834162037,"Punt by Banana, S. of 51 yards. Returned by Scarlett, D. for 15 yards. First Down!",Returned
18450,10,75,2,4:29,NOLA,6,17,SAR,SAR,NOLA,4,6,NOLA,46,36,10,3.2270306191580187,2315.0,80.00260439274243,77.10819323071463,78.24107926294238,"Punt by PhastBawls, D. of 36 yards.  No return. First Down!",No return
18471,10,75,3,11:49,NOLA,9,17,SAR,SAR,NOLA,4,6,SAR,74,63,11,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by PhastBawls, D. of 63 yards.  No return. First Down!",No return
18439,10,75,2,8:41,NOLA,6,17,SAR,SAR,NOLA,4,2,SAR,56,36,20,0.17410330863211881,10762.0,6.6976300026043925,7.226189948099188,0.0,"Punt by PhastBawls, D. of 56 yards.  Touchback.",Touchback
18536,10,75,4,1:54,NOLA,17,24,SAR,SAR,NOLA,4,1,SAR,77,31,46,1.0,5334.0,54.857192464623665,53.511067737213324,44.95466510675636,"Punt by PhastBawls, D. of 31 yards. Returned by Rector, D. for 9 yards. First Down!",Returned
18505,10,75,4,13:20,NOLA,17,17,SAR,NOLA,SAR,4,5,SAR,47,27,20,10.756768730526728,872.0,92.46462366524872,89.17180499489864,93.65494296577947,"Punt by Louis, L. of 47 yards.  Touchback.",Touchback
17767,10,41,1,4:56,COL,7,3,OCO,OCO,COL,4,13,OCO,58,54,4,0.1438870319273709,10915.0,5.408455595103741,5.766756864658652,0.0,"Punt by Dasistwirklichseinnachname, A. of 54 yards.  No return. First Down!",No return
17775,10,41,1,0:58,COL,7,3,OCO,COL,OCO,4,7,COL,68,45,23,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 45 yards.  No return. First Down!",No return
17825,10,41,3,11:54,COL,17,19,OCO,OCO,COL,4,21,OCO,60,32,28,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by Dasistwirklichseinnachname, A. of 32 yards.  No return. First Down!",No return
17833,10,41,3,8:33,COL,17,19,OCO,OCO,COL,4,18,COL,49,39,10,0.6224981904240006,6979.0,39.53468183001997,38.70159251208801,28.582918982158525,"Punt by Dasistwirklichseinnachname, A. of 39 yards.  No return. First Down!",No return
17838,10,41,3,7:00,COL,17,19,OCO,COL,OCO,4,3,COL,83,64,19,3.5538944000000003,2184.0,81.04870214428335,77.76249833651244,79.63951447791752,"Punt by Banana, S. of 64 yards. Returned by Beerus, L. for 15 yards. First Down!",Returned
17848,10,41,3,3:31,COL,20,19,OCO,OCO,COL,4,4,OCO,58,55,3,0.5728500022601003,7817.0,32.1468877506728,30.909816794570375,20.327581164083064,"Punt by Dasistwirklichseinnachname, A. of 55 yards.  No return. First Down!",No return
17852,10,41,3,2:20,COL,20,19,OCO,COL,OCO,4,9,COL,97,33,64,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 33 yards.  No return. First Down!",No return
17821,10,41,3,13:36,COL,17,19,OCO,COL,OCO,4,10,COL,76,35,41,0.8004741632000001,5640.0,51.05043840611164,50.414762897573524,40.64602222872185,"Punt by Banana, S. of 35 yards. Returned by Beerus, L. for 11 yards. First Down!",Returned
17648,10,15,2,4:27,YKW,14,14,BAL,YKW,BAL,4,5,YKW,50,30,20,0.4626519473154377,7976.0,30.783922215470092,29.732067604134322,19.3075460661012,"Punt by Kokot (R), B. of 50 yards.  Touchback.",Touchback
17634,10,15,2,10:01,YKW,14,7,BAL,YKW,BAL,4,8,YKW,74,43,31,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Kokot (R), B. of 43 yards. Returned by Fukushu, M. for 18 yards. First Down!",Returned
17591,10,15,1,10:29,YKW,0,0,BAL,BAL,YKW,4,5,YKW,46,26,20,6.454061238316037,1310.0,88.64918829759527,84.71144035842612,88.86004679730915,"Punt by Small, J. of 46 yards.  Touchback.",Touchback
17602,10,15,1,6:15,YKW,7,0,BAL,BAL,YKW,4,6,BAL,72,36,36,2.4,3248.0,72.60612900425384,70.38104954974936,69.13022813688212,"Punt by Small, J. of 36 yards.  No return. First Down!",No return
17710,10,15,4,11:30,YKW,24,28,BAL,YKW,BAL,4,9,YKW,74,51,23,3.7882096000000005,2071.0,82.02969007726365,78.62307589939228,80.77654284878619,"Punt by Kokot (R), B. of 51 yards. Returned by Fukushu, M. for 16 yards. First Down!",Returned
18036,10,50,4,6:06,PHI,49,38,SJS,PHI,SJS,4,3,PHI,59,38,21,0.13080639266124625,10997.0,4.661863008941748,5.039258306347868,0.0,"Punt by PuntBot, Z. of 38 yards.  No return. First Down!",No return
18041,10,50,4,4:29,PHI,49,38,SJS,SJS,PHI,4,4,SJS,74,59,15,8.259487723800001,1064.0,90.77176838267211,87.05584882225081,91.29131324948816,"Punt by McDairmid (C), M. of 59 yards.  No return. First Down!",No return
18052,10,50,4,2:00,PHI,49,46,SJS,PHI,SJS,4,7,SJS,42,22,20,4.461047127924044,1757.0,84.85111554822467,80.83218737523843,84.06880666861656,"Punt by PuntBot, Z. of 42 yards.  Touchback.",Touchback
18057,10,50,4,0:04,PHI,49,46,SJS,PHI,SJS,4,12,SJS,38,37,1,4.625213662231648,1696.0,85.35463147842695,81.26691212349732,84.63000877449547,"Punt by PuntBot, Z. of 37 yards.  No return. First Down!",No return
18028,10,50,4,9:50,PHI,49,31,SJS,PHI,SJS,4,2,SJS,43,23,20,7.4350785465400735,1191.0,89.7386925948433,85.82265004657765,90.05557180462124,"Punt by PuntBot, Z. of 43 yards.  Touchback.",Touchback
18016,10,50,4,14:37,PHI,42,31,SJS,PHI,SJS,4,2,SJS,48,29,19,2.987991314035203,2675.0,76.90771768382672,74.53089650889412,74.76966949400409,"Punt by PuntBot, Z. of 29 yards.  No return. First Down!",No return
18064,10,67,1,12:38,BER,0,0,CHI,CHI,BER,4,16,CHI,58,48,10,0.07194351596368545,11276.0,2.261481031339526,2.4309098167945704,0.0,"Punt by Sidekick, S. of 48 yards.  No return. First Down!",No return
18100,10,67,2,11:39,BER,0,7,CHI,CHI,BER,4,1,CHI,66,55,11,1.0,5334.0,54.857192464623665,53.511067737213324,44.95466510675636,"Punt by Sidekick, S. of 55 yards. Returned by Quinn, A. for 17 yards. First Down!",Returned
18096,10,67,2,13:07,BER,0,7,CHI,BER,CHI,4,10,BER,58,39,19,0.1438870319273709,10915.0,5.408455595103741,5.766756864658652,0.0,"Punt by Hunt, K. of 39 yards. Returned by Shields (C), T. for 7 yards. First Down!",Returned
18071,10,67,1,9:26,BER,0,0,CHI,BER,CHI,4,14,BER,57,53,4,0.07913786756005399,11239.0,2.5826894695720113,2.75029942776028,0.0,"Punt by Hunt, K. of 53 yards.  No return. First Down!",No return
18085,10,67,1,2:21,BER,0,0,CHI,BER,CHI,4,3,CHI,48,38,10,5.975982628070406,1393.0,87.93298029342824,83.90187641396443,87.81259140099445,"Punt by Hunt, K. of 38 yards. Returned by Shields (C), T. for 18 yards. First Down!",Returned
17920,10,50,1,6:57,PHI,7,7,SJS,PHI,SJS,4,5,PHI,70,41,29,1.2,4909.0,58.14740862922129,56.580756775939314,49.40954957589938,"Punt by PuntBot, Z. of 41 yards. Returned by Lackson, J. for 16 yards. First Down!",Returned
17863,10,41,4,15:00,COL,20,25,OCO,COL,OCO,4,10,COL,76,56,20,1.3832000000000002,4397.0,61.84998697803629,60.1250942642949,53.74926879204446,"Punt by Banana, S. of 56 yards.  No return. First Down!",No return
17887,10,41,4,4:59,COL,35,32,OCO,OCO,COL,4,4,OCO,83,45,38,10.516210802400003,891.0,92.2736348641375,88.85019740052344,93.37525592278443,"Punt by Dasistwirklichseinnachname, A. of 45 yards. Returned by Purchase, L. for 7 yards. First Down!",Returned
17972,10,50,2,0:58,PHI,21,21,SJS,PHI,SJS,4,6,SJS,47,31,16,5.378384365263364,1523.0,86.80441010504384,82.89491194605864,86.67739105001462,"Punt by PuntBot, Z. of 31 yards.  No return. First Down!",No return
17962,10,50,2,4:39,PHI,21,21,SJS,SJS,PHI,4,8,SJS,73,66,7,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by McDairmid (C), M. of 66 yards.  No return. First Down!",No return
17942,10,50,2,12:05,PHI,14,21,SJS,PHI,SJS,4,5,PHI,70,40,30,2.4,3248.0,72.60612900425384,70.38104954974936,69.13022813688212,"Punt by PuntBot, Z. of 40 yards. Returned by Lackson, J. for -1 yards. First Down!",Returned
17948,10,50,2,10:09,PHI,14,21,SJS,SJS,PHI,4,26,SJS,88,62,26,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by McDairmid (C), M. of 62 yards. Returned by Torenson, S. for 1 yards. First Down!",Returned
18682,10,29,4,8:27,ARI,17,13,COL,ARI,COL,4,2,ARI,78,45,33,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Jay-Jaymison, J. of 45 yards. Returned by Purchase, L. for 28 yards. First Down!",Returned
19404,10,96,2,0:15,SAR,21,7,NYS,NYS,SAR,4,5,NYS,53,45,8,0.5213958835260379,7883.0,31.591283965622015,30.40855254402697,20.020473822755193,"Punt by Z, D. of 45 yards. Returned by Chan, R. for 10 yards. First Down!",Returned
19378,10,96,2,11:19,SAR,21,7,NYS,NYS,SAR,4,7,NYS,58,44,14,0.21583054789105635,9515.0,17.410365483114855,17.093998136893937,8.657502193623866,"Punt by Z, D. of 44 yards.  No return. First Down!",No return
19394,10,96,2,3:47,SAR,21,7,NYS,NYS,SAR,4,2,SAR,49,43,6,7.469978285088007,1168.0,89.88627485024742,86.01339661979328,90.23471775372916,"Punt by Z, D. of 43 yards.  No return. First Down!",No return
19399,10,96,2,1:27,SAR,21,7,NYS,SAR,NYS,4,1,SAR,75,41,34,1.0,5334.0,54.857192464623665,53.511067737213324,44.95466510675636,"Punt by PhastBawls, D. of 41 yards.  No return. First Down!",No return
19436,10,96,3,1:44,SAR,24,21,NYS,SAR,NYS,4,13,SAR,61,33,28,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PhastBawls, D. of 33 yards.  No return. First Down!",No return
19492,10,120,1,13:22,YKW,0,0,NOLA,NOLA,YKW,4,14,NOLA,96,40,56,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Louis, L. of 40 yards. Returned by Walker (R), M. for 1 yards. First Down!",Returned
19441,10,96,3,0:54,SAR,24,21,NYS,NYS,SAR,4,13,NYS,76,47,29,1.2843965888,4471.0,61.19454813785919,59.397595705984116,52.39470605440187,"Punt by Z, D. of 47 yards. Chan, R. returns the punt down the middle. Chan, R. gets out of a tackle. Returned by Chan, R. for 71 yards. First Down!",Returned
19450,10,96,4,12:32,SAR,31,28,NYS,SAR,NYS,4,5,SAR,70,56,14,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by PhastBawls, D. of 56 yards.  No return. First Down!",No return
19462,10,96,4,9:10,SAR,38,35,NYS,SAR,NYS,4,15,SAR,80,43,37,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by PhastBawls, D. of 43 yards. Returned by Fank (R), H. for 6 yards. First Down!",Returned
19273,10,85,3,7:04,BER,13,29,HON,HON,BER,4,1,HON,55,48,7,0.23939204936916336,9445.0,18.074485632433372,17.841458545890077,8.902456858730623,"Punt by Powers, V. of 48 yards.  No return. First Down!",No return
19277,10,85,3,5:32,BER,13,29,HON,BER,HON,4,3,BER,87,52,35,2.839801036800001,2711.0,76.47365222675579,74.13831344541543,73.98727698157356,"Punt by Hunt, K. of 52 yards. Returned by Waters, J. for 12 yards. First Down!",Returned
19245,10,85,2,2:12,BER,6,26,HON,BER,HON,4,9,BER,54,33,21,0.3159975051672957,9220.0,20.010417570969704,19.376303065253072,9.564200058496636,"Punt by Hunt, K. of 33 yards. Returned by Waters, J. for 0 yards. First Down!",Returned
19258,10,85,3,13:50,BER,6,29,HON,HON,BER,4,8,HON,68,41,27,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Powers, V. of 41 yards. Returned by Quinn, A. for 0 yards. First Down!",Returned
19303,10,85,4,9:10,BER,13,32,HON,HON,BER,4,16,HON,56,52,4,0.043525827158029703,11442.0,0.7682958590155395,0.9670407665350663,0.0,"Punt by Powers, V. of 52 yards.  No return. First Down!",No return
19307,10,85,4,7:46,BER,13,32,HON,BER,HON,4,6,BER,93,64,29,6.0730698672,1381.0,88.01979338484243,83.99503171716276,87.93141269377011,"Punt by Hunt, K. of 64 yards. Returned by Waters, J. for 12 yards. First Down!",Returned
19505,10,120,1,8:10,YKW,7,0,NOLA,NOLA,YKW,4,1,NOLA,67,33,34,4.0,1992.0,83.21468877506727,79.5967706161558,82.1804621234279,"Punt by Louis, L. of 33 yards.  No return. First Down!",No return
19704,10,25,2,12:58,SJS,10,3,YKW,YKW,SJS,4,3,YKW,68,39,29,3.2,2501.0,78.92178140463582,76.20325599964512,77.13147119040656,"Punt by Kokot (R), B. of 39 yards. Returned by Lackson, J. for 0 yards. First Down!",Returned
19709,10,25,2,10:25,SJS,10,3,YKW,SJS,YKW,4,7,SJS,69,57,12,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by McDairmid (C), M. of 57 yards.  No return. First Down!",No return
19676,10,25,1,7:28,SJS,3,0,YKW,SJS,YKW,4,31,SJS,80,60,20,0.2,10624.0,12.279711780536505,12.25657632080912,4.33057911670079,"Punt by McDairmid (C), M. of 79 yards.  Touchback.",Touchback
19646,10,120,4,1:56,YKW,24,38,NOLA,NOLA,YKW,4,9,NOLA,84,58,26,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Louis, L. of 58 yards. Returned by Walker (R), M. for 13 yards. First Down!",Returned
19671,10,25,1,8:56,SJS,3,0,YKW,YKW,SJS,4,25,YKW,83,56,27,0.8,6669.0,46.501432416008335,45.59730293217407,35.92790289558351,"Punt by Kokot (R), B. of 56 yards. Returned by Lackson, J. for 15 yards. First Down!",Returned
19713,10,25,2,9:02,SJS,10,3,YKW,YKW,SJS,4,9,YKW,88,54,34,1.6,4252.0,64.41965448389617,62.533824246994634,58.04877157063469,"Punt by Kokot (R), B. of 54 yards. Returned by Lackson, J. for 4 yards. First Down!",Returned
19770,10,25,3,0:07,SJS,27,10,YKW,YKW,SJS,4,19,YKW,58,47,11,0.1847641100178088,10725.0,6.901640767427728,7.377012819944107,0.0,"Punt by Kokot (R), B. of 47 yards. Returned by Lackson, J. for 5 yards. First Down!",Returned
19717,10,25,2,7:31,SJS,10,3,YKW,SJS,YKW,4,9,SJS,62,33,29,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by McDairmid (C), M. of 33 yards. Returned by Walker (R), M. for 13 yards. First Down!",Returned
19721,10,25,2,5:43,SJS,10,3,YKW,YKW,SJS,4,2,YKW,51,47,4,1.121580478340455,4965.0,56.9363660039934,55.30098034866699,47.459052354489614,"Punt by Kokot (R), B. of 47 yards.  No return. First Down!",No return
19738,10,25,3,13:40,SJS,13,3,YKW,YKW,SJS,4,8,YKW,74,51,23,1.2006144000000003,4602.0,60.05729664033336,58.41724703899215,51.451447791751974,"Punt by Kokot (R), B. of 51 yards. Returned by Lackson, J. for -4 yards. First Down!",Returned
19731,10,25,2,1:03,SJS,13,3,YKW,YKW,SJS,4,4,YKW,69,62,7,1.7999999999999998,3828.0,67.21503602743293,65.49705008206539,62.006434630008776,"Punt by Kokot (R), B. of 62 yards.  No return. First Down!",No return
19558,10,120,2,4:15,YKW,10,21,NOLA,YKW,NOLA,4,11,YKW,63,53,10,0.6000000000000001,7266.0,37.824463929160515,36.67657365922903,26.69640245685873,"Punt by Kokot (R), B. of 53 yards.  No return. First Down!",No return
19511,10,120,1,5:48,YKW,7,0,NOLA,YKW,NOLA,4,6,YKW,52,45,7,0.1911784906262139,10723.0,6.997135167983332,7.461296189504503,0.0,"Punt by Kokot (R), B. of 45 yards.  No return. First Down!",No return
19522,10,120,1,1:23,YKW,7,7,NOLA,YKW,NOLA,4,1,YKW,66,30,36,2.0,3565.0,69.55898949561593,67.64849398926496,64.7886809008482,"Punt by Kokot (R), B. of 30 yards.  No return. First Down!",No return
19534,10,120,2,13:27,YKW,7,14,NOLA,NOLA,YKW,4,5,NOLA,94,39,55,0.6,7755.0,34.80336834794687,33.39395821319256,23.11531149458906,"Punt by Louis, L. of 39 yards. Returned by Walker (R), M. for 15 yards. First Down!",Returned
19529,10,120,2,14:24,YKW,7,14,NOLA,YKW,NOLA,4,1,YKW,66,64,2,4.0,1992.0,83.21468877506727,79.5967706161558,82.1804621234279,"Punt by Kokot (R), B. of 64 yards.  No return. First Down!",No return
19616,10,120,4,14:22,YKW,24,31,NOLA,NOLA,YKW,4,9,NOLA,71,61,10,0.4,9023.0,25.805191422866567,24.779310650756333,14.392000584966365,"Punt by Louis, L. of 61 yards.  No return. First Down!",No return
