,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,recTeam,down,distance,dist2goal,surrenderIndex,percentiles,play
141883,14,3193,3,4:47,YKW,12,10,BAL,BAL,4.0,10.0,89.0,0.2,4.254768446621272,"Punt by PuntMachine6, Z. of 41 yards. No return."
12541,2,127,4,12:26,OCO,3,10,YKW,OCO,4.0,10.0,84.0,0.2,4.254768446621272,"Punt by Jerek, J. of 59 yards."
8501,1,14,4,13:19,BAL,10,16,YKW,BAL,4.0,20.0,97.0,0.2,4.254768446621272,"Punt by Booter, A. of 46 yards."
224250,18,4597,4,5:11,PHI,23,20,BAL,BAL,4.0,27.0,78.0,0.2,4.254768446621272,"Punt by Frost (R), B. of 53 yards."
225406,18,4603,3,10:24,COL,17,14,OCO,OCO,4.0,17.0,72.0,0.2,4.254768446621272,"Punt by Harris Jr, S. of 36 yards."
50239,4,741,3,14:38,COL,7,13,PHI,COL,4.0,10.0,71.0,0.2,4.254768446621272,"Punt by Harris, S. of 45 yards."
210337,17,4353,3,5:43,COL,17,34,YKW,COL,4.0,10.0,68.0,0.2,4.254768446621272,"Punt by Bobby (R), K. of 55 yards."
98769,10,2536,3,10:59,SJS,19,17,YKW,YKW,4.0,10.0,89.0,0.2,4.254768446621272,"Punt by Corbett, K. of 57 yards. No return."
224136,18,4597,2,8:08,PHI,6,3,BAL,BAL,4.0,15.0,85.0,0.2,4.254768446621272,"Punt by Frost (R), B. of 31 yards. No return."
55145,4,764,2,8:40,LV ,0,17,BAL,LV ,4.0,10.0,60.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 59 yards. Touchback."
98850,10,2536,4,3:06,SJS,26,34,YKW,SJS,4.0,16.0,72.0,0.2,4.254768446621272,"Punt by Forfeit, N. of 37 yards. No return."
151977,14,3241,2,14:21,YKW,3,7,BAL,YKW,4.0,20.0,83.0,0.2,4.254768446621272,"Punt by Frost, A. of 34 yards. No return."
91455,9,2373,1,3:11,COL,14,7,BAL,BAL,4.0,10.0,83.0,0.2,4.254768446621272,"Punt by McCormick, M. of 46 yards. No return."
141685,14,3192,3,0:04,COL,7,20,SJS,COL,4.0,23.0,69.0,0.2,4.254768446621272,"Punt by Legman3, Z. of 39 yards."
12651,2,128,2,6:44,ARI,2,0,COL,COL,4.0,23.0,93.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 35 yards."
225433,18,4603,3,1:44,COL,17,21,OCO,COL,4.0,13.0,87.0,0.2,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 47 yards. No return."
97525,10,2530,3,12:48,YKW,17,14,NO ,NO ,4.0,10.0,66.0,0.2,4.254768446621272,"Punt by Forfeit, N. of 49 yards."
150202,14,3232,3,0:12,COL,10,26,OCO,COL,4.0,17.0,85.0,0.2,4.254768446621272,"Punt by Anderson, A. of 36 yards."
3482,1,22,4,10:34,ARI,10,21,SJS,ARI,4.0,13.0,61.0,0.2,4.254768446621272,"Punt by Laces, K. of 61 yards. Touchback."
8702,1,15,3,0:58,ARI,10,6,COL,COL,4.0,16.0,82.0,0.2,4.254768446621272,"Punt by Nugent, A. of 52 yards."
10120,1,28,4,6:34,YKW,14,19,SJS,YKW,4.0,20.0,96.0,0.2,4.254768446621272,"Punt by Laces, K. of 55 yards."
143962,14,3203,1,0:52,BAL,3,7,PHI,BAL,4.0,16.0,86.0,0.2,4.254768446621272,"Punt by Legman1, Z. of 45 yards. No return."
96203,10,2524,2,7:48,OCO,7,5,SJS,SJS,4.0,17.0,89.0,0.2,4.254768446621272,"Punt by Madlad, B. of 31 yards."
96209,10,2524,2,6:34,OCO,7,5,SJS,SJS,4.0,17.0,80.0,0.2,4.254768446621272,"Punt by Madlad, B. of 50 yards."
10190,1,44,1,0:31,YKW,0,6,COL,YKW,4.0,11.0,76.0,0.2,4.254768446621272,"Punt by Darkapple, J. of 40 yards. No return."
10213,1,44,2,10:21,YKW,0,6,COL,YKW,4.0,16.0,61.0,0.2,4.254768446621272,"Punt by Darkapple, J. of 32 yards. No return."
10235,1,44,2,2:01,YKW,3,6,COL,YKW,4.0,17.0,65.0,0.2,4.254768446621272,"Punt by Darkapple, J. of 65 yards. Touchback."
213858,18,4547,4,15:00,COL,34,21,YKW,YKW,4.0,13.0,78.0,0.2,4.254768446621272,"Punt by PuntMachine6, Z. of 34 yards. No return."
10347,1,44,4,1:49,YKW,10,20,COL,YKW,4.0,12.0,93.0,0.2,4.254768446621272,"Punt by Darkapple, J. of 49 yards. No return."
230522,18,4628,2,5:59,OCO,13,3,YKW,YKW,4.0,16.0,64.0,0.2,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 64 yards. Touchback."
52162,4,750,1,7:43,SJS,3,7,COL,SJS,4.0,24.0,85.0,0.2,4.254768446621272,"Punt by Kicksit, B. of 56 yards."
10407,1,45,2,13:47,ARI,0,3,OCO,ARI,4.0,15.0,66.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 32 yards."
93591,10,2512,3,8:04,SJS,0,48,BAL,SJS,4.0,10.0,60.0,0.2,4.254768446621272,"Punt by PuntBot, Z. of 42 yards. No return."
230511,18,4628,2,9:52,OCO,13,3,YKW,YKW,4.0,19.0,78.0,0.2,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 52 yards."
96531,10,2525,4,8:58,PHI,12,44,NO ,PHI,4.0,17.0,62.0,0.2,4.254768446621272,"Punt by Leg, P. of 35 yards."
55761,4,767,2,13:42,YKW,0,14,ARI,YKW,4.0,18.0,66.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 48 yards. No return."
143653,14,3201,4,1:03,COL,41,40,OCO,OCO,4.0,21.0,82.0,0.2,4.254768446621272,"Punt by PuntMachine4, Z. of 35 yards."
8685,1,15,3,5:16,ARI,10,3,COL,COL,4.0,11.0,81.0,0.2,4.254768446621272,"Punt by Nugent, A. of 43 yards. No return."
96694,10,2526,3,10:04,BAL,24,14,COL,COL,4.0,16.0,86.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 62 yards."
10599,1,46,1,3:33,BAL,0,7,SJS,BAL,4.0,12.0,82.0,0.2,4.254768446621272,"Punt by Laces, K. of 43 yards."
55649,4,766,4,13:52,SJS,7,41,PHI,SJS,4.0,17.0,85.0,0.2,4.254768446621272,"Punt by Harris, S. of 43 yards."
214135,18,4549,1,10:10,AZ ,7,0,SJS,AZ,4.0,20.0,75.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 48 yards."
55566,4,766,2,7:01,SJS,7,28,PHI,SJS,4.0,14.0,71.0,0.2,4.254768446621272,"Punt by Harris, S. of 53 yards. No return."
214156,18,4549,1,2:41,AZ ,7,0,SJS,AZ,4.0,11.0,66.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 51 yards. No return."
148123,14,3223,1,6:23,NO ,0,3,COL,NO ,4.0,16.0,86.0,0.2,4.254768446621272,"Punt by Corbett, K. of 45 yards. No return."
53044,4,754,2,8:02,OCO,14,7,BAL,BAL,4.0,19.0,63.0,0.2,4.254768446621272,"Punt by Madlad, B. of 41 yards. No return."
96077,10,2523,4,13:42,COL,24,10,AZ ,AZ,4.0,13.0,86.0,0.2,4.254768446621272,"Punt by McCormick, M. of 66 yards."
55368,4,765,2,1:25,COL,0,20,OCO,COL,4.0,12.0,80.0,0.2,4.254768446621272,"Punt by Madlad, B. of 36 yards. No return."
216869,18,4562,3,10:00,COL,6,31,BAL,COL,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by Brand, F. of 46 yards. No return."
214356,18,4550,1,2:12,OCO,10,14,NO ,OCO,4.0,10.0,88.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 42 yards. No return."
9990,1,28,1,0:02,YKW,0,3,SJS,YKW,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by Laces, K. of 50 yards."
52796,4,753,1,3:10,ARI,0,7,COL,ARI,4.0,15.0,82.0,0.2,4.254768446621272,"Punt by Kicksit, B. of 41 yards."
55544,4,766,2,11:16,SJS,7,21,PHI,SJS,4.0,19.0,87.0,0.2,4.254768446621272,"Punt by Harris, S. of 32 yards."
94162,10,2515,1,0:12,YKW,0,13,COL,YKW,4.0,14.0,74.0,0.2,4.254768446621272,"Punt by PuntMachine4, Z. of 40 yards."
96151,10,2524,1,7:35,OCO,7,2,SJS,SJS,4.0,22.0,79.0,0.2,4.254768446621272,"Punt by Madlad, B. of 54 yards. No return."
148447,14,3224,4,13:34,SJS,10,24,BAL,SJS,4.0,25.0,68.0,0.2,4.254768446621272,"Punt by Frost, A. of 37 yards."
214218,18,4549,2,1:20,AZ ,17,0,SJS,AZ,4.0,10.0,61.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 33 yards."
144042,14,3203,3,10:38,BAL,16,14,PHI,PHI,4.0,10.0,72.0,0.2,4.254768446621272,"Punt by PuntBot, Z. of 36 yards. No return."
144019,14,3203,2,3:11,BAL,13,14,PHI,BAL,4.0,10.0,77.0,0.2,4.254768446621272,"Punt by Legman1, Z. of 51 yards. No return."
96167,10,2524,1,2:36,OCO,7,2,SJS,SJS,4.0,25.0,95.0,0.2,4.254768446621272,"Punt by Madlad, B. of 46 yards."
93829,10,2513,4,12:41,PHI,0,68,COL,PHI,4.0,27.0,97.0,0.2,4.254768446621272,"Punt by PuntMachine4, Z. of 40 yards. No return."
214168,18,4549,2,14:47,AZ ,7,0,SJS,SJS,4.0,10.0,74.0,0.2,4.254768446621272,"Punt by Lawes, S. of 60 yards."
53258,4,755,2,8:05,PHI,17,7,YKW,YKW,4.0,11.0,85.0,0.2,4.254768446621272,"Punt by Harris, S. of 39 yards."
52287,4,750,3,1:07,SJS,23,7,COL,COL,4.0,14.0,81.0,0.2,4.254768446621272,"Punt by Blewitt, I. of 33 yards. No return."
213218,18,4544,3,4:43,OCO,7,3,AZ ,AZ,4.0,10.0,77.0,0.2,4.254768446621272,"Punt by Boi, P. of 43 yards."
92566,10,2508,1,3:44,COL,6,0,NO ,NO ,4.0,11.0,72.0,0.2,4.254768446621272,"Punt by PuntMachine4, Z. of 40 yards."
97256,10,2529,2,5:27,NO ,0,14,OCO,NO ,4.0,10.0,66.0,0.2,4.254768446621272,"Punt by Madlad, B. of 49 yards."
212516,18,4541,1,0:45,AUS,7,3,OCO,OCO,4.0,10.0,63.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 35 yards."
92855,10,2509,2,2:14,PHI,10,26,AZ ,PHI,4.0,10.0,72.0,0.2,4.254768446621272,"Punt by Jackson, D. of 41 yards."
3849,1,36,3,14:17,COL,7,16,YKW,COL,4.0,10.0,87.0,0.2,4.254768446621272,"Punt by Booter, A. of 42 yards."
142964,14,3198,4,12:49,PHI,24,35,BAL,PHI,4.0,36.0,94.0,0.2,4.254768446621272,"Punt by PuntBot, Z. of 44 yards. No return."
11291,1,61,2,0:11,COL,6,16,ARI,COL,4.0,12.0,64.0,0.2,4.254768446621272,"Punt by Nugent, A. of 36 yards."
51611,4,747,3,9:22,SJS,16,6,PHI,PHI,4.0,10.0,62.0,0.2,4.254768446621272,"Punt by Blewitt, I. of 47 yards."
53311,4,755,3,9:38,PHI,17,14,YKW,YKW,4.0,10.0,94.0,0.2,4.254768446621272,"Punt by Harris, S. of 63 yards."
11299,1,61,3,13:31,COL,6,16,ARI,COL,4.0,19.0,89.0,0.2,4.254768446621272,"Punt by Nugent, A. of 33 yards."
11354,1,61,4,10:44,COL,6,22,ARI,COL,4.0,13.0,60.0,0.2,4.254768446621272,"Punt by Nugent, A. of 37 yards. No return."
212141,18,4539,2,3:47,PHI,13,21,BAL,PHI,4.0,10.0,73.0,0.2,4.254768446621272,"Punt by PuntBotPunt, Z. of 31 yards."
143620,14,3201,4,11:36,COL,34,37,OCO,COL,4.0,10.0,64.0,0.2,4.254768446621272,"Punt by PuntBotPunt, Z. of 45 yards. No return."
212074,18,4539,1,5:41,PHI,0,7,BAL,PHI,4.0,30.0,67.0,0.2,4.254768446621272,"Punt by PuntBotPunt, Z. of 47 yards."
92657,10,2508,3,8:22,COL,20,17,NO ,NO ,4.0,13.0,83.0,0.2,4.254768446621272,"Punt by PuntMachine4, Z. of 47 yards. No return."
56431,4,770,2,1:14,ARI,3,9,BAL,ARI,4.0,15.0,63.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 59 yards. No return."
211992,18,4538,3,1:48,CHI,21,13,COL,COL,4.0,13.0,74.0,0.2,4.254768446621272,"Punt by PuntBot, Z. of 41 yards."
230404,18,4627,4,14:17,AZ ,16,14,OCO,AZ,4.0,10.0,83.0,0.2,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 40 yards."
51471,4,746,4,6:22,LV ,19,13,BAL,BAL,4.0,18.0,74.0,0.2,4.254768446621272,"Punt by Gooney, W. of 44 yards. No return."
11710,2,123,3,4:51,COL,6,28,YKW,COL,4.0,13.0,69.0,0.2,4.254768446621272,"Punt by Jerek, J. of 45 yards. No return."
150131,14,3232,2,1:44,COL,10,14,OCO,COL,4.0,10.0,74.0,0.2,4.254768446621272,"Punt by Anderson, A. of 47 yards."
53351,4,755,3,1:23,PHI,20,14,YKW,YKW,4.0,13.0,99.0,0.2,4.254768446621272,"Punt by Harris, S. of 63 yards."
92889,10,2509,3,6:28,PHI,13,26,AZ ,PHI,4.0,10.0,65.0,0.2,4.254768446621272,"Punt by Jackson, D. of 51 yards."
11144,1,60,4,7:51,OCO,6,15,ARI,OCO,4.0,13.0,82.0,0.2,4.254768446621272,"Punt by Nugent, A. of 30 yards."
212547,18,4541,2,7:51,AUS,7,6,OCO,OCO,4.0,16.0,86.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 34 yards."
97096,10,2528,3,5:44,SJS,14,10,PHI,PHI,4.0,13.0,82.0,0.2,4.254768446621272,"Punt by Corbett, K. of 51 yards."
217010,18,4563,1,6:26,CHI,0,7,YKW,CHI,4.0,10.0,71.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 36 yards. No return."
96834,10,2527,2,8:43,YKW,7,14,AZ ,YKW,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by Jackson, D. of 68 yards."
55894,4,767,4,7:01,YKW,17,31,ARI,YKW,4.0,10.0,69.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 69 yards. Touchback."
52051,4,749,3,9:35,BAL,9,17,YKW,BAL,4.0,10.0,84.0,0.2,4.254768446621272,"Punt by Lombardi, J. of 52 yards. No return."
217078,18,4563,2,5:20,CHI,13,17,YKW,CHI,4.0,17.0,79.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 67 yards. No return."
55952,4,768,1,5:49,OCO,7,6,LV ,LV ,4.0,15.0,86.0,0.2,4.254768446621272,"Punt by Madlad, B. of 37 yards."
51979,4,749,2,14:32,BAL,3,7,YKW,BAL,4.0,15.0,97.0,0.2,4.254768446621272,"Punt by Lombardi, J. of 62 yards. No return."
143407,14,3200,4,5:07,OCO,27,24,COL,COL,4.0,25.0,82.0,0.2,4.254768446621272,"Punt by PuntBotPunt, Z. of 40 yards."
213003,18,4543,3,10:13,CHI,21,16,BAL,BAL,4.0,12.0,75.0,0.2,4.254768446621272,"Punt by PuntBot, Z. of 41 yards. No return."
149205,14,3228,1,4:30,COL,7,0,YKW,YKW,4.0,10.0,69.0,0.2,4.254768446621272,"Punt by Corbett, K. of 35 yards."
143342,14,3200,3,8:39,OCO,17,14,COL,COL,4.0,14.0,63.0,0.2,4.254768446621272,"Punt by PuntBotPunt, Z. of 48 yards. No return."
10989,1,60,1,6:19,OCO,3,0,ARI,ARI,4.0,11.0,67.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 32 yards. No return."
224419,18,4598,3,5:54,COL,7,21,YKW,COL,4.0,13.0,83.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 60 yards. No return."
56184,4,769,1,2:57,SJS,7,0,YKW,YKW,4.0,19.0,60.0,0.2,4.254768446621272,"Punt by Blewitt, I. of 31 yards. No return."
149472,14,3229,2,3:32,YKW,7,13,SJS,YKW,4.0,10.0,65.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 52 yards. No return."
97040,10,2528,2,3:52,SJS,14,3,PHI,PHI,4.0,10.0,72.0,0.2,4.254768446621272,"Punt by Corbett, K. of 41 yards. No return."
143154,14,3199,3,2:38,NO ,24,6,AZ ,AZ,4.0,30.0,70.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 37 yards."
11123,1,60,4,13:57,OCO,6,15,ARI,OCO,4.0,10.0,64.0,0.2,4.254768446621272,"Punt by Nugent, A. of 49 yards."
149557,14,3229,4,12:08,YKW,14,26,SJS,YKW,4.0,10.0,75.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 59 yards. No return."
209552,17,4350,1,0:30,AZ ,14,0,PHI,AZ,4.0,13.0,79.0,0.2,4.254768446621272,"Punt by Castleberry, R. of 61 yards. No return."
323,1,48,3,9:57,SJS,7,10,YKW,SJS,4.0,13.0,60.0,0.2,4.254768446621272,"Punt by Booter, A. of 47 yards."
3231,1,21,3,9:48,YKW,7,6,COL,COL,4.0,14.0,84.0,0.2,4.254768446621272,"Punt by Booter, A. of 32 yards."
155978,14,3260,2,12:22,SJS,14,3,YKW,YKW,4.0,11.0,82.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 36 yards. No return."
59219,6,1562,1,1:18,OCO,10,7,NO ,NO ,4.0,10.0,60.0,0.2,4.254768446621272,"Punt by PuntBotPunt, Z. of 49 yards."
138803,12,2927,2,3:22,PHI,7,10,COL,PHI,4.0,16.0,86.0,0.2,4.254768446621272,"Punt by Leg, P. of 31 yards. No return."
147430,14,3219,4,10:57,PHI,17,23,OCO,PHI,4.0,10.0,81.0,0.2,4.254768446621272,"Punt by Anderson, A. of 49 yards."
206285,17,4334,2,5:45,OCO,17,0,COL,COL,4.0,11.0,81.0,0.2,4.254768446621272,"Punt by Dasistwirklichseinnachname, A. of 39 yards."
145062,14,3208,3,9:18,SJS,7,23,COL,SJS,4.0,11.0,60.0,0.2,4.254768446621272,"Punt by Corbett, K. of 32 yards."
47443,4,728,4,12:34,SJS,17,20,BAL,SJS,4.0,15.0,85.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 51 yards."
8045,1,39,2,1:19,COL,6,3,OCO,OCO,4.0,21.0,75.0,0.2,4.254768446621272,"Punt by Darkapple, J. of 57 yards."
95661,10,2521,4,8:36,NO ,34,17,BAL,BAL,4.0,10.0,66.0,0.2,4.254768446621272,"Punt by PuntMachine8, Z. of 31 yards."
15127,2,118,2,11:10,BAL,7,0,LV ,LV ,4.0,22.0,74.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 57 yards. No return."
15136,2,118,2,8:33,BAL,7,0,LV ,LV ,4.0,16.0,63.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 34 yards. No return."
225907,18,4606,1,6:35,AZ ,7,0,AUS,AUS,4.0,16.0,74.0,0.2,4.254768446621272,"Punt by Clutch (R), C. of 37 yards."
89412,9,2363,4,14:04,BAL,37,7,SJS,SJS,4.0,18.0,82.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 48 yards."
206145,17,4333,3,0:25,YKW,24,20,BAL,BAL,4.0,10.0,79.0,0.2,4.254768446621272,"Punt by Bobby (R), K. of 48 yards."
155996,14,3260,2,8:57,SJS,14,10,YKW,YKW,4.0,36.0,85.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 39 yards."
138279,12,2924,4,3:47,OCO,24,17,NO ,NO ,4.0,14.0,79.0,0.2,4.254768446621272,"Punt by Anderson, A. of 58 yards."
15175,2,118,3,13:22,BAL,7,0,LV ,LV ,4.0,16.0,66.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 48 yards. No return."
223485,18,4594,2,14:37,COL,0,3,PHI,COL,4.0,19.0,62.0,0.2,4.254768446621272,"Punt by Frost (R), B. of 46 yards. No return."
206012,17,4333,1,9:41,YKW,3,0,BAL,BAL,4.0,11.0,87.0,0.2,4.254768446621272,"Punt by Bobby (R), K. of 60 yards. No return."
145103,14,3208,4,9:48,SJS,7,37,COL,SJS,4.0,11.0,64.0,0.2,4.254768446621272,"Punt by Corbett, K. of 64 yards. Touchback."
89265,9,2363,1,8:38,BAL,7,0,SJS,SJS,4.0,10.0,71.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 70 yards. Touchback."
101884,10,2550,3,13:56,YKW,10,20,BAL,YKW,4.0,20.0,99.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 47 yards."
47532,4,729,1,3:55,LV ,0,3,COL,LV ,4.0,23.0,76.0,0.2,4.254768446621272,"Punt by Kicksit, B. of 50 yards."
155403,14,3257,3,10:19,OCO,38,13,COL,COL,4.0,13.0,87.0,0.2,4.254768446621272,"Punt by Anderson, A. of 59 yards. No return."
89594,9,2364,3,11:25,COL,14,7,PHI,PHI,4.0,20.0,90.0,0.2,4.254768446621272,"Punt by McCormick, M. of 66 yards."
154785,14,3254,4,14:08,OCO,27,21,NO ,NO ,4.0,15.0,83.0,0.2,4.254768446621272,"Punt by Anderson, A. of 31 yards. No return."
101185,10,2547,2,4:52,AZ ,7,6,SJS,AZ,4.0,10.0,85.0,0.2,4.254768446621272,"Punt by Corbett, K. of 43 yards."
89664,9,2364,4,3:50,COL,21,7,PHI,PHI,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by McCormick, M. of 67 yards."
9511,1,7,4,1:59,COL,13,17,SJS,COL,4.0,18.0,65.0,0.2,4.254768446621272,"Punt by Laces, K. of 51 yards."
101342,10,2548,1,7:12,OCO,7,3,COL,COL,4.0,13.0,64.0,0.2,4.254768446621272,"Punt by Madlad, B. of 36 yards. No return."
101360,10,2548,1,3:32,OCO,7,6,COL,COL,4.0,10.0,63.0,0.2,4.254768446621272,"Punt by Madlad, B. of 40 yards."
154991,14,3255,3,0:51,BAL,26,13,AZ ,AZ,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by Frost, A. of 39 yards. No return."
48048,4,731,2,5:12,YKW,0,17,OCO,YKW,4.0,15.0,85.0,0.2,4.254768446621272,"Punt by Madlad, B. of 33 yards."
101386,10,2548,2,10:52,OCO,10,6,COL,COL,4.0,26.0,96.0,0.2,4.254768446621272,"Punt by Madlad, B. of 36 yards."
101405,10,2548,2,5:31,OCO,10,9,COL,COL,4.0,20.0,62.0,0.2,4.254768446621272,"Punt by Madlad, B. of 52 yards. No return."
217912,18,4567,3,10:02,SJS,3,13,YKW,SJS,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 46 yards. No return."
14732,2,75,2,10:01,OCO,3,10,ARI,OCO,4.0,16.0,82.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 39 yards."
58955,4,997,1,10:10,YKW,7,0,OCO,OCO,4.0,17.0,66.0,0.2,4.254768446621272,"Punt by Lombardi, J. of 52 yards."
147452,14,3219,4,5:15,PHI,24,23,OCO,OCO,4.0,17.0,89.0,0.2,4.254768446621272,"Punt by Fulture, K. of 60 yards."
206673,17,4336,2,8:52,NO ,6,16,PHI,NO ,4.0,13.0,81.0,0.2,4.254768446621272,"Punt by Castleberry, R. of 50 yards."
101582,10,2549,1,2:02,PHI,3,0,YKW,YKW,4.0,10.0,63.0,0.2,4.254768446621272,"Punt by Meoff, B. of 30 yards."
155130,14,3256,2,8:22,SJS,10,0,PHI,PHI,4.0,12.0,71.0,0.2,4.254768446621272,"Punt by Donaldson, N. is BLOCKED BY Cox III, J.. No return."
155211,14,3256,4,15:00,SJS,20,13,PHI,PHI,4.0,20.0,80.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 67 yards. No return."
155219,14,3256,4,13:33,SJS,20,13,PHI,PHI,4.0,10.0,66.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 66 yards. Touchback."
15195,2,118,3,7:38,BAL,7,0,LV ,LV ,4.0,16.0,61.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 61 yards. Touchback."
156119,14,3260,4,8:16,SJS,23,20,YKW,YKW,4.0,25.0,72.0,0.2,4.254768446621272,"Punt by Donaldson, N. of 38 yards."
14457,2,136,4,5:41,LV ,13,32,ARI,LV ,4.0,13.0,88.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 43 yards. No return."
205087,17,4328,4,13:49,CHI,10,31,YKW,CHI,4.0,17.0,65.0,0.2,4.254768446621272,"Punt by Bobby (R), K. of 32 yards. No return."
15652,2,96,4,7:57,SJS,9,18,YKW,SJS,4.0,19.0,75.0,0.2,4.254768446621272,"Punt by Booter, A. of 34 yards. No return."
7937,1,38,4,5:22,BAL,20,33,YKW,BAL,4.0,20.0,90.0,0.2,4.254768446621272,"Punt by Booter, A. of 59 yards. No return."
15663,2,96,4,5:02,SJS,9,18,YKW,SJS,4.0,18.0,95.0,0.2,4.254768446621272,"Punt by Booter, A. of 34 yards."
156909,15,3341,4,12:44,COL,28,10,BAL,BAL,4.0,17.0,63.0,0.2,4.254768446621272,"Punt by Ramero, E. of 33 yards. No return."
147284,14,3219,1,4:43,PHI,0,6,OCO,PHI,4.0,17.0,87.0,0.2,4.254768446621272,"Punt by Anderson, A. of 59 yards. No return."
46467,4,724,2,0:10,OCO,20,10,ARI,ARI,4.0,10.0,90.0,0.2,4.254768446621272,"Punt by Madlad, B. of 43 yards. No return."
46426,4,724,2,12:10,OCO,10,7,ARI,ARI,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by Madlad, B. of 47 yards."
15761,2,105,2,3:37,PHI,7,17,ARI,PHI,4.0,10.0,74.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 50 yards."
46352,4,723,4,3:06,OCO,10,20,ARI,OCO,4.0,12.0,98.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 49 yards."
147275,14,3219,1,6:35,PHI,0,6,OCO,PHI,4.0,20.0,90.0,0.2,4.254768446621272,"Punt by Anderson, A. of 50 yards."
46943,4,726,2,1:33,YKW,3,7,BAL,YKW,4.0,13.0,91.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 51 yards. No return."
15813,2,105,3,5:28,PHI,14,20,ARI,PHI,4.0,10.0,80.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 38 yards. No return."
88810,9,2361,1,8:52,NO ,7,0,AZ ,AZ,4.0,26.0,71.0,0.2,4.254768446621272,"Punt by Blewitt, I. of 44 yards. No return."
88736,9,2360,4,10:44,AZ ,10,9,PHI,AZ,4.0,21.0,81.0,0.2,4.254768446621272,"Punt by (R) Meoff, B. of 56 yards. No return."
229983,18,4625,4,8:08,AUS,19,33,AZ ,AUS,4.0,16.0,85.0,0.2,4.254768446621272,"Punt by Clutch (R), C. of 33 yards. No return."
54747,4,762,2,6:00,BAL,9,3,COL,COL,4.0,23.0,66.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 66 yards. Touchback."
88704,9,2360,3,5:49,AZ ,10,6,PHI,AZ,4.0,11.0,81.0,0.2,4.254768446621272,"Punt by (R) Meoff, B. of 33 yards."
102803,10,2554,4,5:35,COL,20,31,BAL,COL,4.0,15.0,68.0,0.2,4.254768446621272,"Punt by Turkleton, T. of 40 yards."
15839,2,105,4,13:08,PHI,14,20,ARI,PHI,4.0,10.0,71.0,0.2,4.254768446621272,"Punt by Ronaldo, C. of 59 yards."
88696,9,2360,3,7:42,AZ ,10,6,PHI,AZ,4.0,10.0,60.0,0.2,4.254768446621272,"Punt by (R) Meoff, B. of 40 yards. Touchback."
156866,15,3341,3,10:07,COL,14,10,BAL,BAL,4.0,17.0,67.0,0.2,4.254768446621272,"Punt by Ramero, E. of 55 yards. No return."
145182,14,3209,1,2:22,YKW,14,3,NO ,NO ,4.0,15.0,79.0,0.2,4.254768446621272,"Punt by Forfeit, N. of 32 yards. No return."
