,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,recTeam,down,distance,dist2goal,surrenderIndex,percentiles,NFLpercentiles,play,result
18165,2,92,1,13:29,SJS,0,0,BAL,BAL,4.0,13.0,82.0,0.4,25.52165251127189,14.231672838768764,"Punt by Laces, K. of 39 yards. No return.",No return
18350,2,92,4,0:41,SJS,20,23,BAL,SJS,4.0,7.0,90.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 37 yards.",Returned
18364,2,103,1,13:40,YKW,0,0,ARI,ARI,4.0,14.0,68.0,0.4,25.52165251127189,14.231672838768764,"Punt by Booter, A. of 46 yards.",Returned
100867,7,1752,1,13:30,OCO,0,0,COL,OCO,4.0,13.0,93.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 63 yards. No return.",No return
18419,2,103,2,10:24,YKW,0,0,ARI,ARI,4.0,13.0,78.0,0.4,25.52165251127189,14.231672838768764,"Punt by Booter, A. of 61 yards. No return.",No return
100862,7,1752,1,14:30,OCO,0,0,COL,COL,4.0,10.0,62.0,0.4,25.52165251127189,14.231672838768764,"Punt by Madlad, B. of 51 yards. No return.",No return
18423,2,103,2,9:43,YKW,0,0,ARI,YKW,4.0,19.0,92.0,0.4,25.52165251127189,14.231672838768764,"Punt by Ronaldo, C. of 64 yards.",Returned
100778,7,1751,3,3:53,PHI,13,14,BAL,PHI,4.0,7.0,94.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 40 yards.",Returned
99997,7,1748,1,13:31,COL,0,0,SJS,SJS,4.0,15.0,97.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 64 yards. No return.",No return
100669,7,1751,1,2:51,PHI,0,0,BAL,BAL,4.0,10.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 71 yards. Touchback.",Touchback
282843,18,4567,1,11:31,SJS,0,0,YKW,YKW,4.0,17.0,84.0,0.4,25.52165251127189,14.231672838768764,"Punt by Bobby, K. of 57 yards.",Returned
146533,10,2529,1,9:38,NO ,0,0,OCO,OCO,4.0,12.0,81.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 33 yards. No return.",No return
146537,10,2529,1,8:23,NO ,0,0,OCO,NO ,4.0,22.0,65.0,0.4,25.52165251127189,14.231672838768764,"Punt by Madlad, B. of 50 yards.",Returned
146542,10,2529,1,7:45,NO ,0,0,OCO,OCO,4.0,10.0,75.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 59 yards. No return.",No return
100655,7,1751,1,7:09,PHI,0,0,BAL,BAL,4.0,18.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 34 yards. No return.",No return
100642,7,1751,1,12:02,PHI,0,0,BAL,BAL,4.0,15.0,75.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 54 yards.",Returned
146762,10,2530,1,7:12,YKW,7,7,NO ,NO ,4.0,21.0,83.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 62 yards.",Returned
146768,10,2530,1,5:54,YKW,7,7,NO ,YKW,4.0,16.0,91.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 54 yards.",Returned
18618,2,93,1,2:42,LV ,0,3,BAL,LV ,4.0,8.0,66.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 51 yards.",Returned
188778,12,2930,2,0:54,YKW,17,7,COL,COL,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 65 yards.",Returned
100071,7,1748,2,6:21,COL,7,7,SJS,SJS,4.0,15.0,85.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 46 yards.",Returned
18786,2,104,1,13:32,COL,0,0,ARI,ARI,4.0,23.0,85.0,0.4,25.52165251127189,14.231672838768764,"Punt by Kicksit, B. of 60 yards.",Returned
275682,17,4355,1,12:19,AUS,0,0,AZ ,AZ,4.0,19.0,81.0,0.4,25.52165251127189,14.231672838768764,"Punt by Crisco, A. of 38 yards.",Returned
250311,16,3908,1,9:09,AUS,0,0,NO ,NO ,4.0,10.0,61.0,0.4,25.52165251127189,14.231672838768764,"Punt by Crisco, A. of 42 yards. No return.",No return
150244,10,2546,1,9:31,BAL,0,0,NO ,NO ,4.0,24.0,86.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 37 yards.",Returned
19840,2,100,1,13:34,SJS,0,0,COL,COL,4.0,14.0,93.0,0.4,25.52165251127189,14.231672838768764,"Punt by Laces, K. of 36 yards. No return.",No return
269421,17,4325,2,3:29,YKW,10,10,COL,COL,4.0,10.0,70.0,0.4,25.52165251127189,14.231672838768764,"Punt by Bobby (R), K. of 39 yards.",Returned
222447,15,3344,1,11:01,PHI,0,0,SJS,SJS,4.0,20.0,60.0,0.4,25.52165251127189,14.231672838768764,"Punt by Fulture, K. of 59 yards. Touchback.",Touchback
20495,2,85,1,12:41,YKW,0,0,PHI,YKW,4.0,21.0,94.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 59 yards. No return.",No return
97668,7,1738,2,4:44,SJS,10,10,BAL,SJS,4.0,12.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 49 yards.",Returned
149526,10,2542,4,3:00,COL,13,27,YKW,COL,4.0,8.0,61.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 61 yards. Touchback.",Touchback
149548,10,2543,1,12:50,OCO,0,0,AZ ,AZ,4.0,17.0,93.0,0.4,25.52165251127189,14.231672838768764,"Punt by Madlad, B. of 61 yards. No return.",No return
250669,16,3909,3,0:14,BAL,12,16,PHI,BAL,4.0,7.0,82.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, K. of 38 yards.",Returned
20628,2,85,3,6:51,YKW,6,14,PHI,YKW,4.0,7.0,65.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 40 yards.",Returned
222223,15,3343,1,11:06,OCO,0,0,NO ,NO ,4.0,21.0,91.0,0.4,25.52165251127189,14.231672838768764,"Punt by Dasistwirklichseinnachname, A. of 33 yards. No return.",No return
20704,2,90,1,14:29,ARI,0,0,BAL,BAL,4.0,10.0,73.0,0.4,25.52165251127189,14.231672838768764,"Punt by Ronaldo, C. of 39 yards.",Returned
184208,12,2909,1,13:41,YKW,0,0,AZ ,AZ,4.0,11.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 66 yards. Touchback.",Touchback
52403,4,751,2,12:05,OCO,0,0,ARI,OCO,4.0,18.0,88.0,0.4,25.52165251127189,14.231672838768764,"Punt by Ronaldo, C. of 43 yards. No return.",No return
306461,19,4838,1,14:26,AZ ,0,0,AUS,AUS,4.0,10.0,91.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, A. of 56 yards.",Returned
97346,7,1737,1,11:28,NO ,0,0,YKW,YKW,4.0,11.0,62.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 38 yards.",Returned
306432,19,4837,4,5:28,PHI,12,20,COL,PHI,4.0,8.0,60.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris Jr, S. of 41 yards.",Returned
97336,7,1737,1,14:07,NO ,0,0,YKW,YKW,4.0,11.0,60.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 45 yards.",Returned
283707,18,4571,1,3:51,OCO,0,10,AUS,OCO,4.0,9.0,73.0,0.4,25.52165251127189,14.231672838768764,"Punt by Crisco, A. of 33 yards.",Returned
20840,2,90,3,9:44,ARI,0,13,BAL,ARI,4.0,8.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 48 yards. No return.",No return
149980,10,2545,1,14:11,PHI,0,0,BAL,BAL,4.0,16.0,88.0,0.4,25.52165251127189,14.231672838768764,"Punt by Meoff, B. of 43 yards.",Returned
52382,4,751,1,4:18,OCO,0,0,ARI,OCO,4.0,15.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Ronaldo, C. of 34 yards.",Returned
269338,17,4325,1,12:02,YKW,0,0,COL,YKW,4.0,11.0,63.0,0.4,25.52165251127189,14.231672838768764,"Punt by Jones II (R), J. of 36 yards.",Returned
306291,19,4837,1,4:00,PHI,0,0,COL,COL,4.0,15.0,85.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, B. of 60 yards. No return.",No return
189067,12,2932,1,13:40,BAL,0,0,NO ,NO ,4.0,11.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 41 yards. No return.",No return
52367,4,751,1,9:48,OCO,0,0,ARI,OCO,4.0,12.0,84.0,0.4,25.52165251127189,14.231672838768764,"Punt by Ronaldo, C. of 50 yards.",Returned
21117,2,67,1,13:53,COL,0,0,BAL,BAL,4.0,13.0,68.0,0.4,25.52165251127189,14.231672838768764,"Punt by Kicksit, B. of 53 yards. No return.",No return
97108,7,1736,1,8:37,COL,0,0,OCO,OCO,4.0,19.0,89.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 41 yards.",Returned
97095,7,1736,1,12:25,COL,0,0,OCO,OCO,4.0,11.0,70.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 38 yards. No return.",No return
269334,17,4325,1,13:19,YKW,0,0,COL,COL,4.0,17.0,80.0,0.4,25.52165251127189,14.231672838768764,"Punt by Bobby (R), K. of 42 yards. No return.",No return
150232,10,2546,1,13:43,BAL,0,0,NO ,NO ,4.0,11.0,68.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 46 yards.",Returned
97801,7,1738,4,2:22,SJS,27,20,BAL,BAL,4.0,8.0,91.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 47 yards.",Returned
222509,15,3344,2,3:57,PHI,7,7,SJS,PHI,4.0,22.0,74.0,0.4,25.52165251127189,14.231672838768764,"Punt by Donaldson, N. of 33 yards.",Returned
20403,2,83,3,7:52,LV ,24,10,SJS,SJS,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 46 yards. No return.",No return
98088,7,1740,1,13:24,SJS,0,0,COL,COL,4.0,10.0,78.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 64 yards.",Returned
283281,18,4569,1,5:14,BAL,0,0,PHI,BAL,4.0,11.0,74.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost (R), B. of 47 yards.",Returned
148819,10,2539,3,6:29,YKW,24,3,OCO,OCO,4.0,7.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 62 yards. No return.",No return
19848,2,100,1,10:32,SJS,0,0,COL,COL,4.0,15.0,85.0,0.4,25.52165251127189,14.231672838768764,"Punt by Laces, K. of 37 yards. No return.",No return
269623,17,4326,2,4:10,SJS,3,14,AZ ,SJS,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Lawes, S. of 37 yards. No return.",No return
98340,7,1741,1,7:04,BAL,3,3,PHI,PHI,4.0,11.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 66 yards. No return.",No return
98289,7,1740,4,3:32,SJS,33,9,COL,COL,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 41 yards. No return.",No return
149025,10,2540,3,14:22,COL,6,19,PHI,COL,4.0,7.0,81.0,0.4,25.52165251127189,14.231672838768764,"Punt by Meoff, B. of 38 yards.",Returned
223195,15,3347,3,4:19,OCO,10,16,SJS,OCO,4.0,8.0,78.0,0.4,25.52165251127189,14.231672838768764,"Punt by Donaldson, N. of 36 yards. No return.",No return
149045,10,2540,3,9:01,COL,13,19,PHI,COL,4.0,9.0,61.0,0.4,25.52165251127189,14.231672838768764,"Punt by Meoff, B. of 59 yards. No return.",No return
19970,2,100,3,3:33,SJS,9,7,COL,COL,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Laces, K. of 36 yards. No return.",No return
223103,15,3347,1,4:00,OCO,0,7,SJS,OCO,4.0,7.0,65.0,0.4,25.52165251127189,14.231672838768764,"Punt by Donaldson, N. of 64 yards. Touchback.",Touchback
20051,2,117,1,12:28,LV ,0,0,PHI,PHI,4.0,16.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 43 yards.",Returned
20056,2,117,1,10:52,LV ,0,0,PHI,LV ,4.0,10.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 66 yards. Touchback.",Touchback
296283,19,4724,1,3:44,NO ,0,7,AZ ,NO ,4.0,7.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by PuntMachine8, Z. of 52 yards. No return.",No return
222565,15,3344,3,3:14,PHI,21,17,SJS,SJS,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Fulture, K. of 37 yards.",Returned
56980,4,773,1,12:01,SJS,0,0,LV ,LV ,4.0,13.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 33 yards. No return.",No return
20220,2,117,4,12:45,LV ,13,20,PHI,LV ,4.0,7.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 53 yards. No return.",No return
295119,18,4626,2,11:55,BAL,7,6,YKW,YKW,4.0,9.0,65.0,0.4,25.52165251127189,14.231672838768764,"Punt by Brand, F. of 45 yards.",Returned
250445,16,3908,3,3:40,AUS,3,24,NO ,AUS,4.0,9.0,62.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, A. of 62 yards. Touchback.",Touchback
97867,7,1739,1,14:19,PHI,0,0,AZ ,AZ,4.0,16.0,94.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 45 yards. No return.",No return
97843,7,1738,5,7:16,SJS,33,27,BAL,BAL,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 65 yards.",Returned
250522,16,3909,1,14:03,BAL,0,0,PHI,PHI,4.0,18.0,70.0,0.4,25.52165251127189,14.231672838768764,"Punt by Brand (R), F. of 45 yards.",Returned
149469,10,2542,3,3:32,COL,6,27,YKW,COL,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 47 yards.",Returned
20313,2,83,1,3:00,LV ,7,7,SJS,LV ,4.0,10.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Laces, K. of 52 yards. No return.",No return
222689,15,3345,2,14:56,BAL,9,0,YKW,YKW,4.0,9.0,84.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, A. of 32 yards.",Returned
149481,10,2542,3,0:03,COL,6,27,YKW,COL,4.0,7.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 44 yards.",Returned
149495,10,2542,4,11:23,COL,13,27,YKW,COL,4.0,8.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 54 yards. No return.",No return
20328,2,83,2,14:05,LV ,7,7,SJS,SJS,4.0,10.0,74.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 45 yards.",Returned
26169,2,182,1,12:47,YKW,0,0,BAL,YKW,4.0,15.0,76.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 46 yards.",Returned
92948,7,1717,2,13:11,BAL,7,7,YKW,BAL,4.0,10.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 57 yards.",Returned
26207,2,182,1,1:21,YKW,0,3,BAL,YKW,4.0,7.0,61.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 44 yards.",Returned
158112,11,2656,3,5:28,SJS,14,22,YKW,SJS,4.0,7.0,63.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 62 yards. Touchback.",Touchback
157520,10,2579,4,2:39,OCO,3,10,NO ,OCO,4.0,9.0,63.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 42 yards.",Returned
157603,10,2580,2,10:54,NO ,17,10,BAL,BAL,4.0,8.0,78.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 53 yards.",Returned
189635,12,2934,3,5:53,PHI,14,17,BAL,PHI,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 43 yards.",Returned
213822,14,3226,2,6:50,AZ ,7,7,BAL,BAL,4.0,14.0,95.0,0.4,25.52165251127189,14.231672838768764,"Punt by Jackson, D. of 52 yards. No return.",No return
213766,14,3226,1,8:47,AZ ,0,0,BAL,BAL,4.0,18.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Jackson, D. of 33 yards.",Returned
88116,6,1620,1,5:34,COL,7,7,AZ ,COL,4.0,10.0,91.0,0.4,25.52165251127189,14.231672838768764,"Punt by Jackson, D. of 39 yards.",Returned
157763,11,2655,1,14:01,OCO,0,0,BAL,BAL,4.0,15.0,65.0,0.4,25.52165251127189,14.231672838768764,"Punt by (R) Anderson, A. of 64 yards. Touchback.",Touchback
157777,11,2655,1,10:17,OCO,0,0,BAL,BAL,4.0,23.0,89.0,0.4,25.52165251127189,14.231672838768764,"Punt by (R) Anderson, A. of 52 yards.",Returned
157782,11,2655,1,8:52,OCO,0,0,BAL,OCO,4.0,13.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. is BLOCKED BY CantCatchBot, Z.. No return.",No return
213617,14,3225,2,1:39,NO ,14,14,OCO,NO ,4.0,13.0,69.0,0.4,25.52165251127189,14.231672838768764,"Punt by Anderson, A. of 68 yards. No return.",No return
29640,3,273,1,0:59,BAL,7,10,SJS,BAL,4.0,7.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 31 yards. No return.",No return
87890,6,1619,1,13:22,NO ,0,0,YKW,YKW,4.0,23.0,67.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 46 yards.",Returned
157973,11,2656,1,12:44,SJS,0,0,YKW,YKW,4.0,14.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Corbett, K. of 33 yards.",Returned
87522,6,1617,2,10:55,NO ,0,14,COL,NO ,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 52 yards.",Returned
303623,19,4824,2,8:47,NO ,7,7,SJS,NO ,4.0,24.0,73.0,0.4,25.52165251127189,14.231672838768764,"Punt by Bobby, K. of 53 yards.",Returned
87479,6,1617,1,9:36,NO ,0,0,COL,NO ,4.0,11.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 71 yards. Touchback.",Touchback
87475,6,1617,1,11:07,NO ,0,0,COL,COL,4.0,15.0,84.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 54 yards. No return.",No return
158256,11,2657,2,15:00,NO ,10,10,COL,NO ,4.0,16.0,93.0,0.4,25.52165251127189,14.231672838768764,"Punt by Meoff, B. of 48 yards.",Returned
29950,3,274,3,3:07,ARI,20,14,PHI,PHI,4.0,8.0,73.0,0.4,25.52165251127189,14.231672838768764,"Punt by Ronaldo, C. of 53 yards.",Returned
30214,3,276,1,14:14,YKW,0,0,BAL,BAL,4.0,16.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Booter, A. of 53 yards.",Returned
87237,6,1616,1,10:55,YKW,0,0,AZ ,YKW,4.0,17.0,66.0,0.4,25.52165251127189,14.231672838768764,"Punt by Jackson, D. of 66 yards. Touchback.",Touchback
30229,3,276,1,10:09,YKW,0,0,BAL,YKW,4.0,16.0,94.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 52 yards.",Returned
30281,3,276,2,7:31,YKW,3,0,BAL,BAL,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Booter, A. of 44 yards.",Returned
212966,14,3222,2,14:56,OCO,0,0,AZ ,OCO,4.0,17.0,70.0,0.4,25.52165251127189,14.231672838768764,"Punt by Jackson, D. of 40 yards. No return.",No return
303144,19,4822,1,13:39,YKW,0,0,COL,COL,4.0,16.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Donaldson, N. of 49 yards.",Returned
212930,14,3222,1,11:39,OCO,0,0,AZ ,AZ,4.0,18.0,88.0,0.4,25.52165251127189,14.231672838768764,"Punt by Anderson, A. of 34 yards. No return.",No return
30460,3,277,1,2:18,LV ,7,7,COL,COL,4.0,17.0,62.0,0.4,25.52165251127189,14.231672838768764,"Punt by Walsh, B. of 32 yards. No return.",No return
294753,18,4624,3,11:27,NO ,10,9,OCO,OCO,4.0,9.0,65.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, A. of 30 yards.",Returned
303608,19,4824,2,14:17,NO ,7,7,SJS,NO ,4.0,10.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Bobby, K. of 54 yards. No return.",No return
88305,6,1621,1,14:01,BAL,0,0,SJS,SJS,4.0,21.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 45 yards. No return.",No return
28581,3,268,1,10:52,PHI,0,0,BAL,BAL,4.0,21.0,66.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 40 yards. No return.",No return
28952,3,269,4,7:24,LV ,10,12,YKW,LV ,4.0,9.0,73.0,0.4,25.52165251127189,14.231672838768764,"Punt by Booter, A. of 34 yards.",Returned
28594,3,268,1,7:26,PHI,0,0,BAL,BAL,4.0,16.0,69.0,0.4,25.52165251127189,14.231672838768764,"Punt by Harris, S. of 44 yards.",Returned
252768,16,3919,4,7:56,YKW,27,33,PHI,YKW,4.0,9.0,66.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, K. of 66 yards. Touchback.",Touchback
214843,14,3231,1,14:37,AZ ,0,0,NO ,NO ,4.0,10.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Jackson, D. of 63 yards. Touchback.",Touchback
214794,14,3230,4,11:42,BAL,13,27,PHI,BAL,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Fulture, K. of 47 yards.",Returned
51872,4,748,4,11:29,PHI,16,28,LV ,PHI,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Gooney, W. of 37 yards. No return.",No return
156511,10,2575,1,14:12,COL,0,0,OCO,OCO,4.0,14.0,61.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 59 yards. No return.",No return
89437,6,1626,1,3:34,COL,0,10,YKW,COL,4.0,7.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 41 yards. No return.",No return
303757,19,4825,1,14:41,CHI,0,0,OCO,OCO,4.0,10.0,80.0,0.4,25.52165251127189,14.231672838768764,"Punt by Fulture, K. of 40 yards. No return.",No return
156709,10,2576,1,13:20,SJS,0,0,AZ ,AZ,4.0,15.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Corbett, K. of 30 yards.",Returned
286140,18,4582,4,3:56,BAL,17,30,YKW,BAL,4.0,8.0,80.0,0.4,25.52165251127189,14.231672838768764,"Punt by Donaldson, N. of 31 yards. No return.",No return
214472,14,3229,2,10:43,YKW,7,3,SJS,SJS,4.0,9.0,79.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 47 yards.",Returned
88978,6,1624,1,9:56,SJS,0,0,NO ,NO ,4.0,21.0,91.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 55 yards. No return.",No return
88974,6,1624,1,10:43,SJS,0,0,NO ,SJS,4.0,21.0,65.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 65 yards. Touchback.",Touchback
267260,17,4314,4,9:43,YKW,10,31,AZ ,YKW,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Lawes, S. of 38 yards.",Returned
214000,14,3227,1,6:59,PHI,3,0,SJS,SJS,4.0,8.0,78.0,0.4,25.52165251127189,14.231672838768764,"Punt by Fulture, K. of 63 yards.",Returned
157131,10,2578,1,12:53,COL,0,0,BAL,BAL,4.0,10.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by McCormick, M. of 71 yards. Touchback.",Touchback
214367,14,3228,4,13:01,COL,24,20,YKW,YKW,4.0,8.0,68.0,0.4,25.52165251127189,14.231672838768764,"Punt by Corbett, K. of 37 yards.",Returned
157163,10,2578,1,2:41,COL,7,7,BAL,COL,4.0,10.0,78.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 51 yards.",Returned
214271,14,3228,2,11:00,COL,14,10,YKW,YKW,4.0,9.0,62.0,0.4,25.52165251127189,14.231672838768764,"Punt by Corbett, K. of 62 yards. Touchback.",Touchback
28999,3,270,1,7:53,OCO,0,0,COL,OCO,4.0,17.0,70.0,0.4,25.52165251127189,14.231672838768764,"Punt by Kicksit, B. of 70 yards. Touchback.",Touchback
157346,10,2579,1,10:58,OCO,0,0,NO ,OCO,4.0,14.0,84.0,0.4,25.52165251127189,14.231672838768764,"Punt by Leg, P. of 40 yards.",Returned
29003,3,270,1,6:25,OCO,0,0,COL,COL,4.0,10.0,80.0,0.4,25.52165251127189,14.231672838768764,"Punt by Sims, A. of 41 yards.",Returned
29008,3,270,1,4:54,OCO,0,0,COL,OCO,4.0,14.0,60.0,0.4,25.52165251127189,14.231672838768764,"Punt by Kicksit, B. of 42 yards. No return.",No return
214120,14,3227,3,8:48,PHI,6,17,SJS,PHI,4.0,8.0,85.0,0.4,25.52165251127189,14.231672838768764,"Punt by Donaldson, N. of 62 yards.",Returned
29131,3,270,4,10:46,OCO,8,6,COL,COL,4.0,9.0,71.0,0.4,25.52165251127189,14.231672838768764,"Punt by Sims, A. of 36 yards. No return.",No return
29167,3,271,1,13:29,SJS,0,0,ARI,ARI,4.0,16.0,85.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 58 yards.",Returned
29172,3,271,1,12:35,SJS,0,0,ARI,SJS,4.0,13.0,62.0,0.4,25.52165251127189,14.231672838768764,"Punt by Ronaldo, C. of 62 yards. Touchback.",Touchback
88323,6,1621,1,8:07,BAL,0,6,SJS,BAL,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Blewitt, I. of 33 yards. No return.",No return
30470,3,277,2,14:41,LV ,7,7,COL,COL,4.0,17.0,87.0,0.4,25.52165251127189,14.231672838768764,"Punt by Walsh, B. of 47 yards. No return.",No return
30474,3,277,2,13:39,LV ,7,7,COL,LV ,4.0,14.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Kicksit, B. of 64 yards. Touchback.",Touchback
86977,6,1614,4,3:08,OCO,30,37,BAL,OCO,4.0,7.0,61.0,0.4,25.52165251127189,14.231672838768764,"Punt by Turkleton, T. of 39 yards.",Returned
31548,3,282,2,14:03,YKW,3,0,SJS,SJS,4.0,9.0,68.0,0.4,25.52165251127189,14.231672838768764,"Punt by Booter, A. of 48 yards. No return.",No return
212062,14,3218,1,10:25,AZ ,7,0,YKW,AZ,4.0,7.0,77.0,0.4,25.52165251127189,14.231672838768764,"Punt by Forfeit, N. of 37 yards. No return.",No return
31314,3,281,1,6:09,BAL,0,0,LV ,BAL,4.0,21.0,99.0,0.4,25.52165251127189,14.231672838768764,"Punt by Walsh, B. of 32 yards.",Returned
211934,14,3217,2,0:51,BAL,20,14,COL,COL,4.0,9.0,64.0,0.4,25.52165251127189,14.231672838768764,"Punt by Frost, A. of 64 yards. Touchback.",Touchback
