,S,gameID,homeTeam,awayTeam,teamPoss,Q,time,totTime,awayScore,homeScore,down,distance,dist2goal,play
156,17,4348,OCO,CHI,OCO,4,12:10,730,17,17,2,9,63,"Pass by Armstrong (R), F. to Reed, A. falls incomplete."
157,17,4348,OCO,CHI,OCO,4,12:05,725,17,17,3,9,63,"Pass by Armstrong (R), F., complete to Reed, A. for 6 yds. Tackle by Dugnutt, B.."
158,17,4348,OCO,CHI,CHI,4,11:32,692,17,17,4,3,57,"Punt by Dasistwirklichseinnachname, A. of 55 yards. No return."
159,17,4348,OCO,CHI,CHI,4,11:25,685,17,17,1,10,98,"Rush by Danielsson, A. for 11 yds. Tackle by Rice, J.. FUMBLE recovered by Ginsberg, D. at the CHI - 13 yard line and returned for 0 yards."
160,17,4348,OCO,CHI,OCO,4,11:06,666,17,17,1,10,13,"Pass by Armstrong (R), F. to Mongo (R), H. is incomplete. Broken up by Ridley, X.."
161,17,4348,OCO,CHI,OCO,4,11:02,662,17,17,2,10,13,Rush by Corey Trevor for 13 yds.
162,17,4348,OCO,CHI,OCO,4,10:39,639,17,24,,,,TOUCHDOWN! (Dasistwirklichseinnachname kick good)
163,17,4348,OCO,CHI,OCO,4,10:39,639,17,24,,,70,"Dasistwirklichseinnachname, A. kicks off."
164,17,4348,OCO,CHI,CHI,4,10:39,639,17,24,,,,The kick sails into the endzone.
165,17,4348,OCO,CHI,CHI,4,10:39,639,17,24,,,,"Lewis, L. takes it out of the endzone!"
166,17,4348,OCO,CHI,CHI,4,10:39,639,17,24,,,89,"Kickoff of 83 yards. Returned by Lewis, L. for 11 yards."
167,17,4348,OCO,CHI,CHI,4,10:36,636,17,24,1,10,89,"Rush by Danielsson, A. for 1 yds. Tackle by Skarsgard, T.."
168,17,4348,OCO,CHI,CHI,4,10:11,611,17,24,2,9,88,"Pass by Jenkins, R., complete to Adams, R. for 6 yds. Tackle by Showbiz, G.."
169,17,4348,OCO,CHI,CHI,4,9:31,571,17,24,3,3,82,"Rush by Torenson (R), S. for 5 yds. Tackle by Hobbs, S.."
170,17,4348,OCO,CHI,CHI,4,8:58,538,17,24,1,10,77,"Rush by Jenkins, R. for 8 yds. Tackle by Grievous, L.."
171,17,4348,OCO,CHI,CHI,4,8:39,519,17,24,2,17,84,"Butchers Penalty on Lood, B.: Chop Block."
172,17,4348,OCO,CHI,CHI,4,8:23,503,17,24,2,17,84,"Rush by Torenson (R), S. for 1 yds. Tackle by Skarsgard, T.."
173,17,4348,OCO,CHI,CHI,4,8:05,485,17,24,3,16,83,"Rush by Torenson (R), S. for 1 yds. Tackle by Ginsberg, D.."
174,17,4348,OCO,CHI,OCO,4,7:32,452,17,24,4,15,82,"Punt by Fulture, K. is BLOCKED BY Rice, J.. No return."
175,17,4348,OCO,CHI,OCO,4,7:28,448,17,24,1,10,13,"Rush by Trevor, C. for 1 yds. Tackle by Saul, C.."
176,17,4348,OCO,CHI,OCO,4,7:15,435,17,24,2,9,12,"Pass by Armstrong (R), F., complete to Mongo (R), H. for 12 yds."
177,17,4348,OCO,CHI,OCO,4,6:50,410,17,31,,,,TOUCHDOWN! (Dasistwirklichseinnachname kick good)
178,17,4348,OCO,CHI,OCO,4,6:50,410,17,31,,,70,"Dasistwirklichseinnachname, A. kicks off."
179,17,4348,OCO,CHI,CHI,4,6:50,410,17,31,,,,"Lewis, L. takes it down the left side."
180,17,4348,OCO,CHI,CHI,4,6:50,410,17,31,,,,"Lewis, L. has blockers in front of him."
181,17,4348,OCO,CHI,CHI,4,6:50,410,17,31,,,,A 42 yard return.
182,17,4348,OCO,CHI,CHI,4,6:40,400,17,31,1,10,57,"Pass by Jenkins, R. to Torenson (R), S. was dropped! Incomplete."
183,17,4348,OCO,CHI,CHI,4,6:34,394,17,31,2,10,57,"Rush by Torenson (R), S. for 3 yds. Tackle by Ramsey Jr., G.."
184,17,4348,OCO,CHI,CHI,4,6:09,369,17,31,3,7,54,"Rush by Torenson (R), S. for 2 yds. Tackle by Ginsberg, D.."
185,17,4348,OCO,CHI,OCO,4,5:35,335,17,31,4,5,52,"Punt by Fulture, K. of 52 yards. Touchback."
186,17,4348,OCO,CHI,OCO,4,5:31,331,17,31,1,10,80,"Rush by Trevor, C. for 11 yds. Tackle by Dugnutt, B.."
187,17,4348,OCO,CHI,OCO,4,5:09,309,17,31,1,10,69,"Rush by Reed, A. for 8 yds. Tackle by Rambo, J.."
188,17,4348,OCO,CHI,OCO,4,4:46,286,17,31,2,2,61,"Rush by Trevor, C. for 5 yds. Tackle by Lewis, L.."
189,17,4348,OCO,CHI,OCO,4,4:12,252,17,31,1,10,56,"Rush by Reed, A. for 20 yds. Tackle by Ridley, X.."
190,17,4348,OCO,CHI,OCO,4,3:37,217,17,31,1,10,36,"Pass by Armstrong (R), F. to Nagasawa, Y. was dropped! Incomplete."
191,17,4348,OCO,CHI,OCO,4,3:32,212,17,31,2,10,36,"Pass by Armstrong (R), F., complete to Blaze, J. for 11 yds. Tackle by Lewis, L.."
192,17,4348,OCO,CHI,OCO,4,2:52,172,17,31,1,10,25,"Pass by Armstrong (R), F., complete to Mongo (R), H. for 25 yds."
193,17,4348,OCO,CHI,OCO,4,2:13,133,17,38,,,,TOUCHDOWN! (Dasistwirklichseinnachname kick good)
194,17,4348,OCO,CHI,OCO,4,2:13,133,17,38,,,70,"Dasistwirklichseinnachname, A. kicks off."
195,17,4348,OCO,CHI,CHI,4,2:13,133,17,38,,,,The kick sails into the endzone.
196,17,4348,OCO,CHI,CHI,4,2:13,133,17,38,,,,"Lewis, L. takes it out of the endzone!"
197,17,4348,OCO,CHI,CHI,4,2:13,133,17,38,,,88,"Kickoff of 71 yards. Returned by Lewis, L. for 12 yards."
198,17,4348,OCO,CHI,CHI,4,2:07,127,17,38,1,16,94,"Butchers Penalty on Oles, K.: Clipping."
199,17,4348,OCO,CHI,CHI,4,1:27,87,17,38,1,16,94,"Pass by Jenkins, R., complete to Batoff, R. for 6 yds. Tackle by Rice, J.."
200,17,4348,OCO,CHI,CHI,4,1:27,87,17,38,2,10,88,Chicago Butchers : Timeout
201,17,4348,OCO,CHI,CHI,4,1:05,65,17,38,2,10,88,"Rush by Torenson (R), S. for 5 yds. Tackle by Ramsey Jr., G.."
202,17,4348,OCO,CHI,CHI,4,1:05,65,17,38,3,5,83,Chicago Butchers : Timeout
203,17,4348,OCO,CHI,CHI,4,0:54,54,17,38,3,5,83,"Pass by Jenkins, R. to Harp, D. is incomplete. Broken up by Grievous, L.."
204,17,4348,OCO,CHI,CHI,4,0:47,47,17,38,4,5,83,"Pass by Jenkins, R. to Adams, R. was dropped! Incomplete."
205,17,4348,OCO,CHI,CHI,4,0:47,47,17,38,4,5,83,Turnover on downs.
206,17,4348,OCO,CHI,OCO,4,0:41,41,17,38,1,10,17,"Rush by Trevor, C. for 1 yds. Tackle by Poopsie, D.."
207,17,4348,OCO,CHI,OCO,4,0:13,13,17,38,1,8,8,"Butchers Penalty on Foster, W.: Facemask."
208,17,4348,OCO,CHI,OCO,4,0:07,7,17,38,1,23,23,"Otters Penalty on Nagasawa, Y.: Unnecessary Roughness."
0,17,4349,NO ,BAL,NO ,1,15:00,3600,0,0,,,70,"Frost, A. kicks off."
1,17,4349,NO ,BAL,BAL,1,15:00,3600,0,0,,,,The kick sails into the endzone.
2,17,4349,NO ,BAL,BAL,1,15:00,3600,0,0,,,,"Sunnycursed, N. takes it out of the endzone!"
3,17,4349,NO ,BAL,BAL,1,15:00,3600,0,0,,,76,"Kickoff of 72 yards. Returned by Sunnycursed, N. for 24 yards."
4,17,4349,NO ,BAL,BAL,1,14:51,3591,0,0,1,10,76,"Rush by Jones, V. for 6 yds. Tackle by Bode, Q.."
5,17,4349,NO ,BAL,BAL,1,14:24,3564,0,0,2,4,70,"Pass by Havran, C. to Espeeyeeseetee, A. is incomplete. Broken up by Slothface, J.."
6,17,4349,NO ,BAL,BAL,1,14:17,3557,0,0,3,19,85,"Hawks Penalty on Star, L.: Unsportsmanlike Conduct."
7,17,4349,NO ,BAL,BAL,1,13:48,3528,0,0,3,19,85,"Pass by Havran, C., complete to Jones, V. for 1 yds. Tackle by Harrison, W.."
8,17,4349,NO ,BAL,NO ,1,13:10,3490,0,0,4,18,84,"Punt by Brand, F. of 57 yards."
9,17,4349,NO ,BAL,NO ,1,13:10,3490,0,0,,,,"Returned by Gump, F. for 2 yards."
10,17,4349,NO ,BAL,NO ,1,12:59,3479,0,0,1,10,72,"Pass by Francisco, S., complete to Jones, B. for 7 yds. Tackle by Hornbacher, A.."
11,17,4349,NO ,BAL,NO ,1,12:28,3448,0,0,2,3,65,"Pass by Francisco, S. to Sackless, S. is incomplete. Broken up by Hornbacher, A.."
12,17,4349,NO ,BAL,NO ,1,12:23,3443,0,0,3,3,65,"Rush by Gump, F. for 5 yds. Tackle by Acho, M.."
13,17,4349,NO ,BAL,NO ,1,12:04,3424,0,0,1,10,60,"Pass by Francisco, S., complete to Fyodorovich, V. for 23 yds. Tackle by Troyski, X.."
14,17,4349,NO ,BAL,NO ,1,11:07,3367,0,0,1,10,36,"Rush by Gump, F. for 1 yds. Tackle by Harris, B.."
15,17,4349,NO ,BAL,NO ,1,10:45,3345,0,0,2,9,35,"Rush by Swift, T. for 2 yds. Tackle by Asipi III, A.."
16,17,4349,NO ,BAL,NO ,1,10:18,3318,0,0,3,7,33,"Pass by Francisco, S., complete to Swift, T. for 7 yds. Tackle by Hornbacher, A.."
17,17,4349,NO ,BAL,NO ,1,9:52,3292,0,0,1,10,26,"Rush by Gump, F. for 9 yds. Tackle by Green, W.."
18,17,4349,NO ,BAL,NO ,1,9:20,3260,0,0,2,1,17,"Rush by Gump, F. for 4 yds. Tackle by Asipi III, A.."
19,17,4349,NO ,BAL,NO ,1,8:56,3236,0,0,1,10,13,"Rush by Gump, F. for 6 yds. Tackle by Horne, B.."
20,17,4349,NO ,BAL,NO ,1,8:39,3219,0,0,2,4,7,"Rush by Gump, F. for 5 yds. Tackle by Green, W.."
21,17,4349,NO ,BAL,NO ,1,8:19,3199,0,0,1,2,2,"Rush by Gump, F. for 1 yds. Tackle by Roenick, A.."
22,17,4349,NO ,BAL,NO ,1,8:05,3185,0,0,2,1,1,Rush by Tyler Swift for 1 yds.
23,17,4349,NO ,BAL,NO ,1,7:57,3177,0,7,,,,TOUCHDOWN! (Frost kick good)
24,17,4349,NO ,BAL,NO ,1,7:57,3177,0,7,,,70,"Frost, A. kicks off."
25,17,4349,NO ,BAL,BAL,1,7:57,3177,0,7,,,72,"Kickoff of 62 yards. Returned by Maddox, E. for 20 yards."
26,17,4349,NO ,BAL,BAL,1,7:54,3174,0,7,1,10,72,"Rush by Jones, V. for 8 yds. Tackle by Bode, Q.."
27,17,4349,NO ,BAL,BAL,1,7:32,3152,0,7,2,2,64,"Pass by Havran, C. to Sunnycursed, N. is incomplete. Broken up by Andrews (R), J.."
28,17,4349,NO ,BAL,BAL,1,7:25,3145,0,7,3,2,64,"Rush by Jones, V. for 7 yds. Tackle by Slothface, J.."
29,17,4349,NO ,BAL,BAL,1,6:56,3116,0,7,1,10,57,"Rush by Havran, C. for 0 yds. Tackle by Rax, L.."
30,17,4349,NO ,BAL,BAL,1,6:30,3090,0,7,2,10,57,"Pass by Havran, C., complete to L'Alto, V. for 43 yds. Tackle by Andrews (R), J.."
31,17,4349,NO ,BAL,BAL,1,4:56,2996,0,7,1,10,14,"Pass by Havran, C., complete to L'Alto, V. for 10 yds. Tackle by Arnold, D.."
32,17,4349,NO ,BAL,BAL,1,4:16,2956,0,7,1,4,4,"Rush by Jimbo, D. for -1 yds. Tackle by Clark, T.."
33,17,4349,NO ,BAL,BAL,1,4:00,2940,0,7,2,5,5,"Pass by Havran, C., complete to Sunnycursed, N. for 5 yds."
34,17,4349,NO ,BAL,BAL,1,3:41,2921,7,7,,,,TOUCHDOWN! (Brand kick good)
35,17,4349,NO ,BAL,BAL,1,3:41,2921,7,7,,,70,"Brand, F. kicks off."
36,17,4349,NO ,BAL,NO ,1,3:41,2921,7,7,,,,The kick sails into the endzone.
37,17,4349,NO ,BAL,NO ,1,3:41,2921,7,7,,,,"Fyodorovich, V. takes it out of the endzone!"
38,17,4349,NO ,BAL,NO ,1,3:41,2921,7,7,,,75,"Kickoff of 71 yards. Returned by Fyodorovich, V. for 25 yards."
39,17,4349,NO ,BAL,NO ,1,3:34,2914,7,7,1,10,75,"Rush by Gump, F. for 3 yds. Tackle by Asipi III, A.."
40,17,4349,NO ,BAL,NO ,1,3:13,2893,7,7,2,7,72,"Pass by Francisco, S., complete to Jones, B. for 10 yds. Tackle by Troyski, X.."
41,17,4349,NO ,BAL,NO ,1,2:31,2851,7,7,1,10,62,"Pass by Francisco, S., complete to Fyodorovich, V. for 27 yds. Tackle by Troyski, X.."
42,17,4349,NO ,BAL,NO ,1,1:46,2806,7,7,1,10,34,"Francisco, S. throws the ball away to avoid the sack."
43,17,4349,NO ,BAL,NO ,1,1:25,2785,7,7,2,10,34,"Pass by Francisco, S., complete to Sackless, S. for 28 yds. Tackle by Hornbacher, A.."
44,17,4349,NO ,BAL,NO ,1,0:30,2730,7,7,1,6,6,"Rush by Gump, F. for 4 yds. Tackle by Roenick, A.."
45,17,4349,NO ,BAL,NO ,1,0:12,2712,7,7,2,2,2,"Pass by Francisco, S., complete to Gump, F. for 2 yds."
46,17,4349,NO ,BAL,NO ,1,0:00,2700,7,14,,,,TOUCHDOWN! (Frost kick good)
47,17,4349,NO ,BAL,NO ,1,0:00,2700,7,14,,,70,"Frost, A. kicks off."
48,17,4349,NO ,BAL,BAL,1,0:00,2700,7,14,,,78,"Kickoff of 69 yards. Returned by Maddox, E. for 21 yards."
49,17,4349,NO ,BAL,BAL,2,15:00,2700,7,14,1,10,78,"Rush by Jones, V. for 3 yds. Tackle by Slothface, J.."
50,17,4349,NO ,BAL,BAL,2,14:34,2674,7,14,2,7,75,"Pass by Havran, C., complete to Sunnycursed, N. for 40 yds. Tackle by Taylor, D.."
51,17,4349,NO ,BAL,BAL,2,13:25,2605,7,14,1,10,35,"Rush by Jones, V. for 4 yds. Tackle by Bode, Q.."
52,17,4349,NO ,BAL,BAL,2,13:02,2582,7,14,2,6,31,"Pass by Havran, C., complete to Maddox, E. for 31 yds."
53,17,4349,NO ,BAL,BAL,2,12:14,2534,14,14,,,,TOUCHDOWN! (Brand kick good)
54,17,4349,NO ,BAL,BAL,2,12:14,2534,14,14,,,70,"Brand, F. kicks off."
55,17,4349,NO ,BAL,NO ,2,12:14,2534,14,14,,,70,"Kickoff of 69 yards. Returned by Fyodorovich, V. for 29 yards."
56,17,4349,NO ,BAL,NO ,2,12:09,2529,14,14,1,10,70,"Rush by Gump, F. for 1 yds. Tackle by Acho, M.."
57,17,4349,NO ,BAL,NO ,2,11:50,2510,14,14,2,9,69,"Rush by Gump, F. for 6 yds. Tackle by Acho, M.."
58,17,4349,NO ,BAL,NO ,2,11:28,2488,14,14,3,3,63,"Pass by Francisco, S. to Sackless, S. was dropped! Incomplete."
59,17,4349,NO ,BAL,BAL,2,11:22,2482,14,14,4,3,63,"Punt by Frost, A. of 52 yards."
60,17,4349,NO ,BAL,BAL,2,11:22,2482,14,14,,,,"Returned by Maddox, E. for 1 yards."
61,17,4349,NO ,BAL,BAL,2,11:10,2470,14,14,1,10,88,"Havran, C. throws the ball away to avoid the sack."
62,17,4349,NO ,BAL,BAL,2,10:47,2447,14,14,2,10,88,"Pass by Havran, C., complete to Espeeyeeseetee, A. for 8 yds. Tackle by Woodson (R), W.."
63,17,4349,NO ,BAL,BAL,2,10:09,2409,14,14,3,2,80,"Rush by Jones, V. for 8 yds. Tackle by Harrison, W.."
64,17,4349,NO ,BAL,BAL,2,9:38,2378,14,14,1,10,72,"Pass by Havran, C. to Jones, V. falls incomplete."
65,17,4349,NO ,BAL,BAL,2,9:31,2371,14,14,2,10,72,"Pass by Havran, C., complete to Sunnycursed, N. for 28 yds. Tackle by Harrison, W.."
66,17,4349,NO ,BAL,BAL,2,8:45,2325,14,14,1,10,44,"Rush by Jimbo, D. for 2 yds. Tackle by Slothface, J.."
67,17,4349,NO ,BAL,BAL,2,8:16,2296,14,14,2,8,42,"Pass by Havran, C., complete to L'Alto, V. for 15 yds. Tackle by Harrison, W.."
68,17,4349,NO ,BAL,BAL,2,7:30,2250,14,14,1,10,27,"Pass by Havran, C., complete to Jones, V. for 4 yds. Tackle by Bode, Q.."
69,17,4349,NO ,BAL,BAL,2,7:02,2222,14,14,2,6,23,"Rush by Jimbo, D. for 8 yds. Tackle by Harrison, W.."
70,17,4349,NO ,BAL,BAL,2,6:28,2188,14,14,1,10,15,"Rush by Jimbo, D. for 6 yds. Tackle by Harrison, W.."
71,17,4349,NO ,BAL,BAL,2,6:01,2161,14,14,2,4,9,"Pass by Havran, C. to L'Alto, V. falls incomplete."
72,17,4349,NO ,BAL,BAL,2,5:55,2155,14,14,3,4,9,"Rush by Jimbo, D. for 5 yds. Tackle by Bode, Q.."
73,17,4349,NO ,BAL,BAL,2,5:28,2128,14,14,1,4,4,"Pass by Havran, C., complete to L'Alto, V. for 4 yds."
74,17,4349,NO ,BAL,BAL,2,5:05,2105,21,14,,,,TOUCHDOWN! (Brand kick good)
75,17,4349,NO ,BAL,BAL,2,5:05,2105,21,14,,,70,"Brand, F. kicks off."
76,17,4349,NO ,BAL,NO ,2,5:05,2105,21,14,,,75,"Kickoff of 70 yards. Returned by Fyodorovich, V. for 25 yards."
77,17,4349,NO ,BAL,NO ,2,4:59,2099,21,14,1,10,75,"Rush by Gump, F. for 8 yds. Tackle by Horne, B.."
78,17,4349,NO ,BAL,NO ,2,4:34,2074,21,14,2,2,67,"Rush by Gump, F. for 8 yds. Tackle by Terim, F.."
79,17,4349,NO ,BAL,NO ,2,4:05,2045,21,14,1,10,59,"Rush by Gump, F. for 1 yds. Tackle by Hobbs, J.."
80,17,4349,NO ,BAL,NO ,2,3:45,2025,21,14,2,9,58,"Rush by Swift, T. for 8 yds. Tackle by Horne, B.."
81,17,4349,NO ,BAL,NO ,2,3:23,2003,21,14,3,1,49,"Rush by Gump, F. for 7 yds. Tackle by Green, W.."
82,17,4349,NO ,BAL,NO ,2,3:02,1982,21,14,1,10,42,"Rush by Gump, F. for 2 yds. Tackle by Hobbs, J.."
83,17,4349,NO ,BAL,NO ,2,2:43,1963,21,14,2,8,40,"Rush by Swift, T. for 3 yds. Tackle by Terim, F.."
84,17,4349,NO ,BAL,NO ,2,2:25,1945,21,14,3,5,37,"Rush by Swift, T. for 10 yds. Tackle by Green, W.."
85,17,4349,NO ,BAL,NO ,2,2:03,1923,21,14,1,10,27,"Pass by Francisco, S. to Swift, T. is incomplete. Broken up by Roenick, A.."
86,17,4349,NO ,BAL,NO ,2,1:56,1916,21,14,2,10,27,"Pass by Francisco, S., complete to Fyodorovich, V. for 5 yds. Tackle by Troyski, X.."
87,17,4349,NO ,BAL,NO ,2,1:56,1916,21,14,3,5,22,New Orleans Second Line : Timeout
88,17,4349,NO ,BAL,NO ,2,1:40,1900,21,14,3,5,22,"Pass by Francisco, S., complete to Jackson (R), A. for 11 yds. Tackle by Troyski, X.."
89,17,4349,NO ,BAL,NO ,2,1:40,1900,21,14,1,10,11,New Orleans Second Line : Timeout
90,17,4349,NO ,BAL,NO ,2,1:15,1875,21,14,1,10,11,"Pass by Francisco, S. to Fyodorovich, V. is incomplete. Broken up by Asipi III, A.."
91,17,4349,NO ,BAL,NO ,2,1:10,1870,21,14,2,10,11,"Francisco, S. SACKED by Fatih Terim - SS for -6 yds."
92,17,4349,NO ,BAL,NO ,2,1:10,1870,21,14,3,16,17,New Orleans Second Line : Timeout
93,17,4349,NO ,BAL,NO ,2,0:54,1854,21,14,3,16,17,"Pass by Francisco, S. to Jackson (R), A. was dropped! Incomplete."
94,17,4349,NO ,BAL,NO ,2,0:47,1847,21,17,4,16,17,"34 yard FG by Frost, A. is good."
95,17,4349,NO ,BAL,NO ,2,0:47,1847,21,17,,,70,"Frost, A. kicks off."
96,17,4349,NO ,BAL,BAL,2,0:47,1847,21,17,,,,The kick sails into the endzone.
97,17,4349,NO ,BAL,BAL,2,0:47,1847,21,17,,,,"Sunnycursed, N. takes it out of the endzone!"
98,17,4349,NO ,BAL,BAL,2,0:47,1847,21,17,,,90,"Kickoff of 74 yards. Returned by Sunnycursed, N. for 10 yards."
99,17,4349,NO ,BAL,BAL,2,0:44,1844,21,17,1,10,90,"Rush by Jimbo, D. for 4 yds. Tackle by Woodson (R), W.."
100,17,4349,NO ,BAL,BAL,2,0:44,1844,21,17,2,6,86,Baltimore Hawks : Timeout
101,17,4349,NO ,BAL,BAL,2,0:30,1830,21,17,2,6,86,"Rush by Jones, V. for 4 yds. Tackle by Slothface, J.."
102,17,4349,NO ,BAL,BAL,2,0:04,1804,21,17,3,2,82,"Rush by Jones, V. for a short gain. Tackle by Bode, Q.."
103,17,4349,NO ,BAL,BAL,3,15:00,1800,21,17,,,70,"Brand, F. kicks off."
104,17,4349,NO ,BAL,NO ,3,15:00,1800,21,17,,,,"Gump, F. takes it down the middle."
105,17,4349,NO ,BAL,NO ,3,15:00,1800,21,17,,,,"Gump, F. is finally brought down. A 37 yard return."
106,17,4349,NO ,BAL,NO ,3,14:50,1790,21,17,1,10,60,"Rush by Gump, F. for a short gain. Tackle by Horne, B.."
107,17,4349,NO ,BAL,NO ,3,14:25,1765,21,17,2,10,60,"Rush by Swift, T. for 5 yds. Tackle by Green, W.."
108,17,4349,NO ,BAL,NO ,3,14:05,1745,21,17,3,5,55,"Rush by Gump, F. for 4 yds. Tackle by Asipi III, A.."
109,17,4349,NO ,BAL,BAL,3,13:33,1713,21,17,4,1,51,"Punt by Frost, A. of 32 yards. No return."
110,17,4349,NO ,BAL,BAL,3,13:27,1707,21,17,1,10,81,"Rush by Jones, V. for 5 yds. Tackle by Harrison, W.."
111,17,4349,NO ,BAL,BAL,3,13:03,1683,21,17,2,5,76,"Pass by Havran, C., complete to Espeeyeeseetee, A. for 23 yds. Tackle by Taylor, D.."
112,17,4349,NO ,BAL,BAL,3,12:14,1634,21,17,1,10,53,"Rush by Jones, V. for 3 yds. Tackle by Bode, Q.."
113,17,4349,NO ,BAL,BAL,3,11:55,1615,21,17,2,7,50,"Pass by Havran, C. to Espeeyeeseetee, A. falls incomplete."
114,17,4349,NO ,BAL,BAL,3,11:51,1611,21,17,3,7,50,"Pass by Havran, C., complete to L'Alto, V. for 7 yds. Tackle by Andrews (R), J.."
115,17,4349,NO ,BAL,BAL,3,11:16,1576,21,17,1,10,43,"Rush by Pancakes, P. for 1 yds. Tackle by Bode, Q.."
116,17,4349,NO ,BAL,BAL,3,11:03,1563,21,17,2,9,42,"Havran, C. SACKED by William H. Harrison - FS for -6 yds."
117,17,4349,NO ,BAL,BAL,3,10:29,1529,21,17,3,15,48,"Pass by Havran, C. to Sunnycursed, N. is incomplete. Broken up by Woodson (R), W.."
118,17,4349,NO ,BAL,NO ,3,10:22,1522,21,17,4,15,48,"Punt by Brand, F. of 48 yards. Touchback."
119,17,4349,NO ,BAL,NO ,3,10:19,1519,21,17,1,10,80,"Pass by Francisco, S. to Jones, B. was dropped! Incomplete."
120,17,4349,NO ,BAL,NO ,3,10:14,1514,21,17,2,5,75,"Hawks Penalty on Roenick, A.: Encroachment."
121,17,4349,NO ,BAL,NO ,3,10:14,1514,21,17,2,5,75,"Pass by Francisco, S. to Sackless, S. was dropped! Incomplete."
122,17,4349,NO ,BAL,NO ,3,10:11,1511,21,17,3,5,75,"Rush by Gump, F. for 1 yds. Tackle by Acho, M.."
123,17,4349,NO ,BAL,BAL,3,9:56,1496,21,17,4,4,74,"Punt by Frost, A. of 51 yards. No return."
124,17,4349,NO ,BAL,BAL,3,9:48,1488,21,17,1,10,77,"Rush by Jones, V. for 9 yds. Tackle by Bode, Q.."
125,17,4349,NO ,BAL,BAL,3,9:14,1454,21,17,2,1,68,"Rush by Jimbo, D. for 2 yds. Tackle by Bode, Q.."
126,17,4349,NO ,BAL,BAL,3,8:52,1432,21,17,1,10,66,"Rush by Jones, V. for 12 yds. Tackle by Bode, Q.."
127,17,4349,NO ,BAL,BAL,3,8:20,1400,21,17,1,10,54,"Rush by Jimbo, D. for 11 yds. Tackle by Arnold, D.."
128,17,4349,NO ,BAL,BAL,3,7:53,1373,21,17,1,10,43,"Rush by Jimbo, D. for 9 yds. Tackle by Harrison, W.."
129,17,4349,NO ,BAL,BAL,3,7:22,1342,21,17,2,1,34,"Rush by Jimbo, D. for 6 yds. Tackle by Slothface, J.."
130,17,4349,NO ,BAL,BAL,3,6:59,1319,21,17,1,10,28,"Pass by Havran, C., complete to L'Alto, V. for 8 yds. Tackle by Bode, Q.."
131,17,4349,NO ,BAL,BAL,3,6:20,1280,21,17,2,7,25,"Hawks Penalty on Diggler, D.: False Start."
132,17,4349,NO ,BAL,BAL,3,6:20,1280,21,17,2,7,25,"Pass by Havran, C., complete to L'Alto, V. for 2 yds. Tackle by Woodson (R), W.."
133,17,4349,NO ,BAL,BAL,3,5:51,1251,21,17,3,5,23,"Pass by Havran, C., complete to Sunnycursed, N. for 9 yds. Tackle by Bode, Q.."
134,17,4349,NO ,BAL,BAL,3,5:03,1203,21,17,1,10,14,"Rush by Jimbo, D. for 11 yds. Tackle by Harrison, W.."
135,17,4349,NO ,BAL,BAL,3,4:37,1177,21,17,1,3,3,"Rush by Jones, V. for a short gain. Tackle by Rax, L.."
136,17,4349,NO ,BAL,BAL,3,4:23,1163,21,17,2,3,3,Rush by Dorfus Jimbo for 3 yds.
137,17,4349,NO ,BAL,BAL,3,4:09,1149,28,17,,,,TOUCHDOWN! (Brand kick good)
138,17,4349,NO ,BAL,BAL,3,4:09,1149,28,17,,,70,"Brand, F. kicks off."
139,17,4349,NO ,BAL,NO ,3,4:09,1149,28,17,,,,The kick sails into the endzone.
140,17,4349,NO ,BAL,NO ,3,4:09,1149,28,17,,,,"Gump, F. takes it out of the endzone!"
141,17,4349,NO ,BAL,NO ,3,4:09,1149,28,17,,,,"Gump, F. takes it down the middle."
142,17,4349,NO ,BAL,NO ,3,4:09,1149,28,17,,,,"Gump, F. is finally brought down. A 36 yard return."
143,17,4349,NO ,BAL,NO ,3,4:01,1141,28,17,1,10,64,"Rush by Swift, T. for 11 yds. Tackle by Green, W.."
144,17,4349,NO ,BAL,NO ,3,3:29,1109,28,17,1,10,53,"Pass by Francisco, S., complete to Fyodorovich, V. for 29 yds. Tackle by Troyski, X.."
145,17,4349,NO ,BAL,NO ,3,2:38,1058,28,17,1,10,23,"Rush by Gump, F. for 2 yds. Tackle by Asipi III, A.."
146,17,4349,NO ,BAL,NO ,3,2:18,1038,28,17,2,8,21,"Pass by Francisco, S., complete to Fyodorovich, V. for 12 yds. Tackle by Terim, F.."
147,17,4349,NO ,BAL,NO ,3,1:47,1007,28,17,1,9,9,"Pass by Francisco, S., complete to Gump, F. for 9 yds."
148,17,4349,NO ,BAL,NO ,3,1:24,984,28,24,,,,TOUCHDOWN! (Frost kick good)
149,17,4349,NO ,BAL,NO ,3,1:24,984,28,24,,,70,"Frost, A. kicks off."
150,17,4349,NO ,BAL,BAL,3,1:24,984,28,24,,,78,"Kickoff of 62 yards. Returned by Sunnycursed, N. for 14 yards."
151,17,4349,NO ,BAL,BAL,3,1:19,979,28,24,1,10,78,"Havran, C. throws the ball away to avoid the sack."
152,17,4349,NO ,BAL,BAL,3,1:00,960,28,24,2,10,78,"Pass by Havran, C. to Maddox, E. falls incomplete."
153,17,4349,NO ,BAL,BAL,3,0:57,957,28,24,3,10,78,"Pass by Havran, C., complete to Espeeyeeseetee, A. for 17 yds. Tackle by Arnold, D.."
