,S,W,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,surrenderRank,percentiles,NFLpercentiles,play,result
312601,4,14,777,1,11:49,OCO,0,0,SJS,OCO,SJS,4.0,20.0,OCO,67.0,41.0,26.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Madlad, B. of 41 yards.",Returned
313645,4,15,996,4,13:10,OCO,27,9,ARI,OCO,ARI,4.0,8.0,OCO,66.0,44.0,22.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Madlad, B. of 44 yards. No return.",No return
234489,24,17,6187,1,11:35,CHI,0,0,SAR,CHI,SAR,4.0,13.0,CHI,73.0,61.0,12.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Sidekick, S. of 61 yards. No return.",No return
234692,24,17,6188,1,13:26,AZ,0,0,SJS,AZ,SJS,4.0,14.0,AZ,73.0,41.0,32.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Jay-Jaymison, J. of 41 yards.",Returned
310906,4,12,769,1,13:09,SJS,0,0,YKW,SJS,YKW,4.0,14.0,SJS,71.0,45.0,26.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 45 yards. No return.",No return
311513,4,13,772,1,9:51,ARI,0,0,COL,COL,ARI,4.0,10.0,COL,65.0,41.0,24.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Kicksit, B. of 41 yards.",Returned
231552,24,14,6107,2,3:50,SJS,7,7,HON,SJS,HON,4.0,17.0,SJS,79.0,34.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by McDairmid, M. of 34 yards. No return.",No return
231547,24,14,6107,2,5:50,SJS,7,7,HON,HON,SJS,4.0,21.0,HON,82.0,59.0,23.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Powers, V. of 59 yards.",Returned
235480,24,19,6192,1,10:21,SJS,0,0,COL,COL,SJS,4.0,13.0,COL,91.0,40.0,51.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 40 yards.",Returned
235508,24,19,6192,1,1:05,SJS,3,3,COL,SJS,COL,4.0,16.0,SJS,68.0,42.0,26.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by McDairmid, M. of 42 yards. No return.",No return
313419,4,15,995,4,10:10,PHI,17,13,YKW,PHI,YKW,4.0,8.0,PHI,93.0,47.0,46.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 47 yards.",Returned
313199,4,14,779,4,13:38,LV,7,40,ARI,ARI,LV,4.0,9.0,ARI,74.0,63.0,11.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 63 yards. No return.",No return
310024,4,11,765,1,13:28,COL,0,0,OCO,COL,OCO,4.0,13.0,COL,73.0,30.0,43.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Kicksit, B. of 30 yards. No return.",No return
230554,24,14,6102,4,11:45,CHI,20,3,YKW,CHI,YKW,4.0,8.0,CHI,73.0,71.0,2.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Sidekick, S. of 71 yards. No return.",No return
235291,24,18,6191,1,12:06,OCO,0,0,SJS,OCO,SJS,4.0,14.0,OCO,61.0,39.0,22.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Dasistwirklichseinnachname, A. of 39 yards.",Returned
313740,4,16,997,1,4:02,YKW,7,10,OCO,OCO,YKW,4.0,8.0,OCO,70.0,67.0,3.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Madlad, B. of 67 yards. No return.",No return
310005,4,11,764,4,5:33,LV,10,24,BAL,BAL,LV,4.0,8.0,BAL,76.0,56.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Turkleton, T. of 76 yards. Touchback.",Touchback
235313,24,18,6191,1,2:36,OCO,0,0,SJS,SJS,OCO,4.0,17.0,SJS,68.0,48.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by McDairmid, M. of 68 yards. Touchback.",Touchback
313875,4,16,997,4,13:00,YKW,20,30,OCO,OCO,YKW,4.0,7.0,OCO,61.0,41.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Madlad, B. of 61 yards. Touchback.",Touchback
313899,4,16,997,4,4:59,YKW,23,30,OCO,OCO,YKW,4.0,7.0,OCO,60.0,36.0,24.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Madlad, B. of 36 yards.",Returned
310236,4,11,766,1,14:44,PHI,0,0,SJS,PHI,SJS,4.0,10.0,PHI,80.0,34.0,46.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 34 yards. No return.",No return
232987,24,16,6090,1,2:21,YKW,0,7,BAL,BAL,YKW,4.0,8.0,BAL,67.0,47.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by PhastBawl (R), D. of 67 yards. Touchback.",Touchback
232957,24,16,6090,1,12:28,YKW,0,0,BAL,YKW,BAL,4.0,12.0,YKW,72.0,52.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Smalls, D. of 71 yards. Touchback.",Touchback
291722,3,4,291,3,5:00,OCO,10,15,SJS,SJS,OCO,4.0,8.0,SJS,78.0,36.0,42.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 36 yards.",Returned
307001,4,7,750,3,13:38,SJS,20,7,COL,SJS,COL,4.0,7.0,SJS,67.0,47.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 67 yards. Touchback.",Touchback
249742,25,10,6435,1,0:05,NY,0,14,AUS,AUS,NY,4.0,7.0,AUS,60.0,39.0,21.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by QB (R), P. of 39 yards. No return.",No return
250004,25,10,6436,3,14:03,BER,13,19,COL,COL,BER,4.0,8.0,COL,75.0,63.0,12.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 63 yards. No return.",No return
249451,25,10,6433,4,12:56,OCO,7,20,NO,NO,OCO,4.0,9.0,NO,61.0,56.0,5.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Louis, L. of 56 yards. No return.",No return
249487,25,10,6433,4,0:20,OCO,14,20,NO,NO,OCO,4.0,8.0,NO,68.0,67.0,1.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Louis, L. of 67 yards.",Returned
220622,24,6,6151,1,13:52,SAR,0,0,AUS,SAR,AUS,4.0,16.0,SAR,77.0,50.0,27.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Small, J. of 50 yards. No return.",No return
305104,4,5,742,1,12:46,LV,0,0,OCO,LV,OCO,4.0,12.0,LV,78.0,33.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 33 yards. No return.",No return
289192,3,2,280,1,14:02,ARI,0,0,PHI,ARI,PHI,4.0,16.0,ARI,93.0,60.0,33.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 60 yards. No return.",No return
218880,24,4,6166,1,5:04,NO,0,7,AUS,AUS,NO,4.0,9.0,AUS,75.0,48.0,27.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Crisco, A. of 48 yards.",Returned
289200,3,2,280,1,12:27,ARI,0,0,PHI,ARI,PHI,4.0,17.0,ARI,87.0,31.0,56.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 31 yards.",Returned
289437,3,2,281,1,8:31,BAL,0,0,LV,LV,BAL,4.0,30.0,LV,74.0,36.0,38.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Walsh, B. of 36 yards. No return.",No return
219536,24,5,6157,2,3:18,COL,14,7,PHI,COL,PHI,4.0,7.0,COL,77.0,30.0,47.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 30 yards. No return.",No return
289446,3,2,281,1,6:09,BAL,0,0,LV,LV,BAL,4.0,21.0,LV,99.0,32.0,67.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Walsh, B. of 32 yards.",Returned
307343,4,8,752,1,7:06,LV,0,0,SJS,LV,SJS,4.0,13.0,LV,86.0,30.0,56.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 30 yards.",Returned
249695,25,10,6435,1,14:39,NY,0,0,AUS,NY,AUS,4.0,10.0,NY,75.0,39.0,36.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Smalls, D. of 39 yards.",Returned
142304,1,11,15,2,11:17,ARI,10,0,COL,ARI,COL,4.0,8.0,ARI,78.0,51.0,27.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Nugent, A. of 51 yards.",Returned
289350,3,2,280,3,3:49,ARI,12,17,PHI,PHI,ARI,4.0,7.0,PHI,83.0,38.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 38 yards.",Returned
307134,4,7,751,1,4:18,OCO,0,0,ARI,ARI,OCO,4.0,15.0,ARI,64.0,34.0,30.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 34 yards.",Returned
307119,4,7,751,1,9:48,OCO,0,0,ARI,ARI,OCO,4.0,12.0,ARI,84.0,50.0,34.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 50 yards.",Returned
289427,3,2,281,1,12:44,BAL,0,0,LV,BAL,LV,4.0,10.0,BAL,68.0,67.0,1.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Turkleton, T. of 67 yards.",Returned
307155,4,7,751,2,12:05,OCO,0,0,ARI,ARI,OCO,4.0,18.0,ARI,88.0,43.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 43 yards. No return.",No return
305002,4,5,741,3,11:16,COL,7,13,PHI,PHI,COL,4.0,9.0,PHI,79.0,63.0,16.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 63 yards. No return.",No return
220478,24,6,6150,2,13:04,CHI,7,7,NO,NO,CHI,4.0,11.0,NO,62.0,42.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Prohaska, H. of 61 yards. Touchback.",Touchback
289630,3,2,282,1,11:11,YKW,0,0,SJS,SJS,YKW,4.0,13.0,SJS,64.0,30.0,34.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 30 yards.",Returned
289680,3,2,282,2,14:03,YKW,3,0,SJS,YKW,SJS,4.0,9.0,YKW,68.0,48.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Booter, A. of 48 yards. No return.",No return
220122,24,5,6160,2,0:38,SJS,5,3,NO,SJS,NO,4.0,8.0,SJS,70.0,57.0,13.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by McDairmid, M. of 57 yards. No return.",No return
305224,4,5,742,3,7:46,LV,3,38,OCO,OCO,LV,4.0,8.0,OCO,60.0,57.0,3.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Madlad, B. of 57 yards. No return.",No return
248857,25,9,6431,1,11:51,PHI,0,0,NY,PHI,NY,4.0,20.0,PHI,92.0,44.0,48.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Fencik (R), J. of 44 yards. No return.",No return
288592,3,1,277,1,2:18,LV,7,7,COL,LV,COL,4.0,17.0,LV,62.0,32.0,30.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Walsh, B. of 32 yards. No return.",No return
305573,4,6,744,1,3:51,ARI,0,0,YKW,YKW,ARI,4.0,13.0,YKW,65.0,34.0,31.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Lombardi, J. of 34 yards.",Returned
305607,4,6,744,2,10:44,ARI,0,0,YKW,YKW,ARI,4.0,15.0,YKW,73.0,43.0,30.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Lombardi, J. of 43 yards. No return.",No return
305614,4,6,744,2,9:05,ARI,0,0,YKW,ARI,YKW,4.0,30.0,ARI,63.0,43.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 63 yards. Touchback.",Touchback
288602,3,1,277,2,14:41,LV,7,7,COL,LV,COL,4.0,17.0,LV,87.0,47.0,40.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Walsh, B. of 47 yards. No return.",No return
305539,4,6,744,1,13:23,ARI,0,0,YKW,ARI,YKW,4.0,23.0,ARI,70.0,47.0,23.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 47 yards. No return.",No return
288606,3,1,277,2,13:39,LV,7,7,COL,COL,LV,4.0,14.0,COL,64.0,44.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Kicksit, B. of 64 yards. Touchback.",Touchback
305558,4,6,744,1,7:52,ARI,0,0,YKW,YKW,ARI,4.0,10.0,YKW,80.0,36.0,44.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Lombardi, J. of 36 yards.",Returned
305547,4,6,744,1,10:42,ARI,0,0,YKW,YKW,ARI,4.0,13.0,YKW,65.0,46.0,19.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Lombardi, J. of 46 yards. No return.",No return
219994,24,5,6159,4,9:45,AZ,3,23,OCO,OCO,AZ,4.0,9.0,OCO,64.0,51.0,13.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Dasistwirklichseinnachname, A. of 51 yards.",Returned
305665,4,6,744,3,13:23,ARI,0,3,YKW,YKW,ARI,4.0,7.0,YKW,77.0,54.0,23.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Lombardi, J. of 54 yards. No return.",No return
220061,24,5,6160,1,5:57,SJS,0,3,NO,NO,SJS,4.0,8.0,NO,68.0,53.0,15.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Prohaska, H. of 53 yards. No return.",No return
305624,4,6,744,2,7:24,ARI,0,0,YKW,ARI,YKW,4.0,15.0,ARI,73.0,30.0,43.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 30 yards. No return.",No return
305648,4,6,744,2,1:46,ARI,0,0,YKW,ARI,YKW,4.0,27.0,ARI,77.0,33.0,44.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 33 yards. No return.",No return
289665,3,2,282,1,2:34,YKW,3,0,SJS,YKW,SJS,4.0,9.0,YKW,64.0,44.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Booter, A. of 64 yards. Touchback.",Touchback
221051,24,6,6153,1,13:42,OCO,0,0,COL,OCO,COL,4.0,18.0,OCO,86.0,41.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Dasistwirklichseinnachname, A. of 41 yards.",Returned
253933,25,13,6454,2,14:10,AZ,10,3,OCO,AZ,OCO,4.0,9.0,AZ,69.0,43.0,26.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Jay-Jaymison, J. of 43 yards.",Returned
253397,25,12,6452,1,14:39,PHI,0,0,YKW,PHI,YKW,4.0,10.0,PHI,83.0,50.0,33.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Fencik (R), J. of 50 yards. No return.",No return
291643,3,4,291,2,12:16,OCO,3,3,SJS,SJS,OCO,4.0,11.0,SJS,68.0,47.0,21.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 47 yards. No return.",No return
232329,24,15,6099,1,7:38,HON,0,0,OCO,HON,OCO,4.0,25.0,HON,95.0,66.0,29.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Powers, V. of 66 yards.",Returned
302490,4,2,730,1,12:09,ARI,0,0,PHI,ARI,PHI,4.0,10.0,ARI,65.0,39.0,26.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 39 yards.",Returned
302507,4,2,730,1,8:03,ARI,0,0,PHI,PHI,ARI,4.0,19.0,PHI,69.0,49.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 69 yards. Touchback.",Touchback
294046,3,7,302,1,4:52,LV,0,0,PHI,LV,PHI,4.0,16.0,LV,71.0,39.0,32.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Walsh, B. of 39 yards. No return.",No return
252514,25,12,6448,1,10:45,NO,0,0,NY,NY,NO,4.0,22.0,NY,78.0,62.0,16.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Smalls, D. of 62 yards.",Returned
252520,25,12,6448,1,10:06,NO,0,0,NY,NO,NY,4.0,20.0,NO,99.0,33.0,66.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Louis, L. of 33 yards.",Returned
294050,3,7,302,1,3:55,LV,0,0,PHI,PHI,LV,4.0,16.0,PHI,75.0,59.0,16.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 59 yards. No return.",No return
233863,24,16,6094,1,14:18,NO,0,0,SJS,NO,SJS,4.0,16.0,NO,78.0,45.0,33.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Prohaska, H. of 45 yards.",Returned
294241,3,7,303,1,7:57,BAL,2,0,YKW,BAL,YKW,4.0,7.0,BAL,77.0,46.0,31.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Turkleton, T. of 46 yards.",Returned
301847,4,1,727,1,4:35,LV,0,0,PHI,LV,PHI,4.0,11.0,LV,81.0,38.0,43.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 38 yards. No return.",No return
301711,4,1,726,3,13:48,YKW,3,7,BAL,BAL,YKW,4.0,7.0,BAL,83.0,38.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Turkleton, T. of 38 yards.",Returned
253401,25,12,6452,1,12:58,PHI,0,0,YKW,YKW,PHI,4.0,11.0,YKW,69.0,47.0,22.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Kokot (R), B. of 47 yards. No return.",No return
232316,24,15,6099,1,12:41,HON,0,0,OCO,HON,OCO,4.0,22.0,HON,72.0,49.0,23.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Powers, V. of 49 yards. No return.",No return
292246,3,5,294,1,10:47,ARI,0,0,OCO,OCO,ARI,4.0,10.0,OCO,80.0,49.0,31.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Sims, A. of 49 yards.",Returned
252002,25,11,6445,3,4:32,YKW,9,3,BAL,YKW,BAL,4.0,9.0,YKW,77.0,57.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Kokot (R), B. of 57 yards. No return.",No return
303719,4,3,735,3,7:55,YKW,19,10,LV,YKW,LV,4.0,8.0,YKW,62.0,42.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Lombardi, J. of 61 yards. Touchback.",Touchback
231844,24,15,6096,4,9:15,COL,41,13,BAL,COL,BAL,4.0,8.0,COL,62.0,43.0,19.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 43 yards. No return.",No return
303907,4,4,736,3,14:05,COL,7,20,LV,LV,COL,4.0,7.0,LV,74.0,60.0,14.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 60 yards. No return.",No return
232052,24,15,6097,4,7:18,SAR,31,24,YKW,SAR,YKW,4.0,9.0,SAR,61.0,58.0,3.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Small, J. of 58 yards. No return.",No return
232085,24,15,6098,1,13:38,CHI,0,0,PHI,CHI,PHI,4.0,16.0,CHI,62.0,45.0,17.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Sidekick, S. of 45 yards.",Returned
291638,3,4,291,2,13:44,OCO,3,3,SJS,OCO,SJS,4.0,29.0,OCO,82.0,53.0,29.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Sims, A. of 53 yards.",Returned
302485,4,2,730,1,12:52,ARI,0,0,PHI,PHI,ARI,4.0,10.0,PHI,60.0,38.0,22.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 38 yards.",Returned
294041,3,7,302,1,6:25,LV,0,0,PHI,PHI,LV,4.0,21.0,PHI,93.0,65.0,28.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 65 yards.",Returned
302400,4,2,729,3,3:38,LV,17,13,COL,LV,COL,4.0,8.0,LV,63.0,37.0,26.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 37 yards.",Returned
302672,4,2,730,4,10:39,ARI,38,10,PHI,ARI,PHI,4.0,8.0,ARI,68.0,48.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 67 yards. Touchback.",Touchback
253739,25,13,6453,2,3:13,NO,9,14,SJS,SJS,NO,4.0,8.0,SJS,67.0,47.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by McDairmid (C), M. of 66 yards. Touchback.",Touchback
253729,25,13,6453,2,6:24,NO,9,14,SJS,SJS,NO,4.0,9.0,SJS,61.0,38.0,23.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by McDairmid (C), M. of 38 yards. No return.",No return
293780,3,7,300,4,0:53,ARI,27,10,COL,ARI,COL,4.0,8.0,ARI,77.0,32.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 32 yards. No return.",No return
253646,25,13,6453,1,13:16,NO,0,0,SJS,NO,SJS,4.0,10.0,NO,65.0,64.0,1.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Louis, L. of 64 yards. No return.",No return
293150,3,6,298,2,14:27,BAL,0,3,SJS,SJS,BAL,4.0,9.0,SJS,79.0,43.0,36.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 43 yards. No return.",No return
306603,4,7,748,3,2:48,PHI,16,28,LV,LV,PHI,4.0,8.0,LV,88.0,60.0,28.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 60 yards.",Returned
306565,4,7,748,3,14:03,PHI,9,21,LV,LV,PHI,4.0,8.0,LV,66.0,50.0,16.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 50 yards.",Returned
306638,4,7,748,4,7:55,PHI,19,28,LV,LV,PHI,4.0,8.0,LV,88.0,30.0,58.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 30 yards. No return.",No return
306624,4,7,748,4,11:29,PHI,16,28,LV,LV,PHI,4.0,9.0,LV,79.0,37.0,42.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 37 yards. No return.",No return
306649,4,7,748,4,4:34,PHI,19,28,LV,LV,PHI,4.0,8.0,LV,68.0,47.0,21.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Gooney, W. of 47 yards.",Returned
254219,25,13,6455,3,11:33,HON,7,16,NY,NY,HON,4.0,9.0,NY,90.0,54.0,36.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Smalls, D. of 54 yards.",Returned
294438,3,8,304,1,11:16,SJS,0,0,LV,SJS,LV,4.0,10.0,SJS,74.0,41.0,33.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 41 yards.",Returned
294428,3,8,304,1,14:04,SJS,0,0,LV,SJS,LV,4.0,17.0,SJS,87.0,51.0,36.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 51 yards.",Returned
233132,24,16,6090,4,8:19,YKW,21,24,BAL,BAL,YKW,4.0,9.0,BAL,78.0,77.0,1.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by PhastBawl (R), D. of 77 yards. No return.",No return
302044,4,2,728,1,9:19,SJS,0,0,BAL,SJS,BAL,4.0,16.0,SJS,73.0,57.0,16.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Blewitt, I. of 57 yards. No return.",No return
302561,4,2,730,2,5:31,ARI,10,0,PHI,ARI,PHI,4.0,7.0,ARI,77.0,44.0,33.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 44 yards. No return.",No return
233370,24,16,6091,4,8:46,PHI,0,28,COL,COL,PHI,4.0,9.0,COL,78.0,33.0,45.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 33 yards.",Returned
252310,25,12,6447,1,9:36,OCO,0,0,BAL,BAL,OCO,4.0,11.0,BAL,62.0,42.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by PhastBawls, D. of 62 yards. Touchback.",Touchback
233346,24,16,6091,3,0:26,PHI,0,21,COL,COL,PHI,4.0,9.0,COL,90.0,56.0,34.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 56 yards.",Returned
256809,25,15,6467,2,4:11,AUS,13,7,SJS,AUS,SJS,4.0,8.0,AUS,72.0,55.0,17.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by QB (R), P. of 55 yards. No return.",No return
323547,5,12,1419,1,13:50,PHI,0,0,AZ,PHI,AZ,4.0,15.0,PHI,68.0,41.0,27.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Harris, S. of 41 yards.",Returned
295387,3,9,308,2,10:10,ARI,3,3,BAL,BAL,ARI,4.0,22.0,BAL,92.0,37.0,55.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Turkleton, T. of 37 yards.",Returned
330347,6,5,1595,1,4:57,NO,0,0,PHI,NO,PHI,4.0,20.0,NO,90.0,57.0,33.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Lombardi, J. of 57 yards. No return.",No return
213662,23,18,5696,1,12:54,COL,0,0,YKW,COL,YKW,4.0,14.0,COL,74.0,54.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 74 yards. Touchback.",Touchback
213689,23,18,5696,1,5:34,COL,7,0,YKW,COL,YKW,4.0,7.0,COL,77.0,61.0,16.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 61 yards.",Returned
248141,25,9,6427,3,13:49,SAR,10,23,AZ,AZ,SAR,4.0,9.0,AZ,94.0,36.0,58.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Jay-Jaymison, J. of 36 yards.",Returned
329902,6,4,1593,1,10:18,COL,0,0,SJS,COL,SJS,4.0,27.0,COL,80.0,38.0,42.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Leg, P. of 38 yards.",Returned
213727,23,18,5696,2,6:58,COL,7,7,YKW,COL,YKW,4.0,10.0,COL,62.0,42.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Banana, S. of 42 yards. No return.",No return
277994,2,3,87,3,2:21,ARI,24,15,LV,ARI,LV,4.0,9.0,ARI,67.0,47.0,20.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Ronaldo, C. of 66 yards. Touchback.",Touchback
278214,2,3,109,4,14:02,PHI,13,19,OCO,OCO,PHI,4.0,8.0,OCO,65.0,47.0,18.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Langdon, J. of 47 yards. No return.",No return
214070,23,19,5698,1,11:05,AUS,0,0,YKW,YKW,AUS,4.0,16.0,YKW,94.0,34.0,60.0,0.4,17923.0,24.779310650756333,14.392000584966365,"Punt by Smalls, D. of 34 yards.",Returned
